sentid	pairid	sentence	comparison	ROI
417	209	the authors are twenty three years old and know many different foreign languages	expected	8
418	209	the authors are twenty three years old and knows many different foreign languages	unexpected	8
419	210	the authors are twenty three years old and like to watch television shows	expected	8
420	210	the authors are twenty three years old and likes to watch television shows	unexpected	8
421	211	the authors are twenty three years old and enjoy playing tennis with colleagues	expected	8
422	211	the authors are twenty three years old and enjoys playing tennis with colleagues	unexpected	8
423	212	the authors are twenty three years old and write in a journal every day	expected	8
424	212	the authors are twenty three years old and writes in a journal every day	unexpected	8
425	213	the authors enjoy playing tennis with colleagues and know many different foreign languages	expected	8
426	213	the authors enjoy playing tennis with colleagues and knows many different foreign languages	unexpected	8
427	214	the authors enjoy playing tennis with colleagues and like to watch television shows	expected	8
428	214	the authors enjoy playing tennis with colleagues and likes to watch television shows	unexpected	8
429	215	the authors enjoy playing tennis with colleagues and are twenty three years old	expected	8
430	215	the authors enjoy playing tennis with colleagues and is twenty three years old	unexpected	8
431	216	the authors enjoy playing tennis with colleagues and write in a journal every day	expected	8
432	216	the authors enjoy playing tennis with colleagues and writes in a journal every day	unexpected	8
433	217	the authors write in a journal every day and know many different foreign languages	expected	9
434	217	the authors write in a journal every day and knows many different foreign languages	unexpected	9
435	218	the authors write in a journal every day and like to watch television shows	expected	9
436	218	the authors write in a journal every day and likes to watch television shows	unexpected	9
437	219	the authors write in a journal every day and are twenty three years old	expected	9
438	219	the authors write in a journal every day and is twenty three years old	unexpected	9
439	220	the authors write in a journal every day and enjoy playing tennis with colleagues	expected	9
440	220	the authors write in a journal every day and enjoys playing tennis with colleagues	unexpected	9
441	221	the pilots know many different foreign languages and like to watch television shows	expected	8
442	221	the pilots know many different foreign languages and likes to watch television shows	unexpected	8
443	222	the pilots know many different foreign languages and are twenty three years old	expected	8
444	222	the pilots know many different foreign languages and is twenty three years old	unexpected	8
445	223	the pilots know many different foreign languages and enjoy playing tennis with colleagues	expected	8
446	223	the pilots know many different foreign languages and enjoys playing tennis with colleagues	unexpected	8
447	224	the pilots know many different foreign languages and write in a journal every day	expected	8
448	224	the pilots know many different foreign languages and writes in a journal every day	unexpected	8
449	225	the pilots like to watch television shows and know many different foreign languages	expected	8
450	225	the pilots like to watch television shows and knows many different foreign languages	unexpected	8
451	226	the pilots like to watch television shows and are twenty three years old	expected	8
452	226	the pilots like to watch television shows and is twenty three years old	unexpected	8
453	227	the pilots like to watch television shows and enjoy playing tennis with colleagues	expected	8
454	227	the pilots like to watch television shows and enjoys playing tennis with colleagues	unexpected	8
455	228	the pilots like to watch television shows and write in a journal every day	expected	8
456	228	the pilots like to watch television shows and writes in a journal every day	unexpected	8
457	229	the pilots are twenty three years old and know many different foreign languages	expected	8
458	229	the pilots are twenty three years old and knows many different foreign languages	unexpected	8
459	230	the pilots are twenty three years old and like to watch television shows	expected	8
460	230	the pilots are twenty three years old and likes to watch television shows	unexpected	8
461	231	the pilots are twenty three years old and enjoy playing tennis with colleagues	expected	8
462	231	the pilots are twenty three years old and enjoys playing tennis with colleagues	unexpected	8
463	232	the pilots are twenty three years old and write in a journal every day	expected	8
464	232	the pilots are twenty three years old and writes in a journal every day	unexpected	8
465	233	the pilots enjoy playing tennis with colleagues and know many different foreign languages	expected	8
466	233	the pilots enjoy playing tennis with colleagues and knows many different foreign languages	unexpected	8
467	234	the pilots enjoy playing tennis with colleagues and like to watch television shows	expected	8
468	234	the pilots enjoy playing tennis with colleagues and likes to watch television shows	unexpected	8
469	235	the pilots enjoy playing tennis with colleagues and are twenty three years old	expected	8
470	235	the pilots enjoy playing tennis with colleagues and is twenty three years old	unexpected	8
471	236	the pilots enjoy playing tennis with colleagues and write in a journal every day	expected	8
472	236	the pilots enjoy playing tennis with colleagues and writes in a journal every day	unexpected	8
473	237	the pilots write in a journal every day and know many different foreign languages	expected	9
474	237	the pilots write in a journal every day and knows many different foreign languages	unexpected	9
475	238	the pilots write in a journal every day and like to watch television shows	expected	9
476	238	the pilots write in a journal every day and likes to watch television shows	unexpected	9
477	239	the pilots write in a journal every day and are twenty three years old	expected	9
478	239	the pilots write in a journal every day and is twenty three years old	unexpected	9
479	240	the pilots write in a journal every day and enjoy playing tennis with colleagues	expected	9
480	240	the pilots write in a journal every day and enjoys playing tennis with colleagues	unexpected	9
481	241	the surgeons know many different foreign languages and like to watch television shows	expected	8
482	241	the surgeons know many different foreign languages and likes to watch television shows	unexpected	8
483	242	the surgeons know many different foreign languages and are twenty three years old	expected	8
484	242	the surgeons know many different foreign languages and is twenty three years old	unexpected	8
485	243	the surgeons know many different foreign languages and enjoy playing tennis with colleagues	expected	8
486	243	the surgeons know many different foreign languages and enjoys playing tennis with colleagues	unexpected	8
487	244	the surgeons know many different foreign languages and write in a journal every day	expected	8
488	244	the surgeons know many different foreign languages and writes in a journal every day	unexpected	8
489	245	the surgeons like to watch television shows and know many different foreign languages	expected	8
490	245	the surgeons like to watch television shows and knows many different foreign languages	unexpected	8
491	246	the surgeons like to watch television shows and are twenty three years old	expected	8
492	246	the surgeons like to watch television shows and is twenty three years old	unexpected	8
493	247	the surgeons like to watch television shows and enjoy playing tennis with colleagues	expected	8
494	247	the surgeons like to watch television shows and enjoys playing tennis with colleagues	unexpected	8
495	248	the surgeons like to watch television shows and write in a journal every day	expected	8
496	248	the surgeons like to watch television shows and writes in a journal every day	unexpected	8
497	249	the surgeons are twenty three years old and know many different foreign languages	expected	8
498	249	the surgeons are twenty three years old and knows many different foreign languages	unexpected	8
499	250	the surgeons are twenty three years old and like to watch television shows	expected	8
500	250	the surgeons are twenty three years old and likes to watch television shows	unexpected	8
501	251	the surgeons are twenty three years old and enjoy playing tennis with colleagues	expected	8
502	251	the surgeons are twenty three years old and enjoys playing tennis with colleagues	unexpected	8
503	252	the surgeons are twenty three years old and write in a journal every day	expected	8
504	252	the surgeons are twenty three years old and writes in a journal every day	unexpected	8
505	253	the surgeons enjoy playing tennis with colleagues and know many different foreign languages	expected	8
506	253	the surgeons enjoy playing tennis with colleagues and knows many different foreign languages	unexpected	8
507	254	the surgeons enjoy playing tennis with colleagues and like to watch television shows	expected	8
508	254	the surgeons enjoy playing tennis with colleagues and likes to watch television shows	unexpected	8
509	255	the surgeons enjoy playing tennis with colleagues and are twenty three years old	expected	8
510	255	the surgeons enjoy playing tennis with colleagues and is twenty three years old	unexpected	8
511	256	the surgeons enjoy playing tennis with colleagues and write in a journal every day	expected	8
512	256	the surgeons enjoy playing tennis with colleagues and writes in a journal every day	unexpected	8
513	257	the surgeons write in a journal every day and know many different foreign languages	expected	9
514	257	the surgeons write in a journal every day and knows many different foreign languages	unexpected	9
515	258	the surgeons write in a journal every day and like to watch television shows	expected	9
516	258	the surgeons write in a journal every day and likes to watch television shows	unexpected	9
517	259	the surgeons write in a journal every day and are twenty three years old	expected	9
518	259	the surgeons write in a journal every day and is twenty three years old	unexpected	9
519	260	the surgeons write in a journal every day and enjoy playing tennis with colleagues	expected	9
520	260	the surgeons write in a journal every day and enjoys playing tennis with colleagues	unexpected	9
521	261	the farmers know many different foreign languages and like to watch television shows	expected	8
522	261	the farmers know many different foreign languages and likes to watch television shows	unexpected	8
523	262	the farmers know many different foreign languages and are twenty three years old	expected	8
524	262	the farmers know many different foreign languages and is twenty three years old	unexpected	8
525	263	the farmers know many different foreign languages and enjoy playing tennis with colleagues	expected	8
526	263	the farmers know many different foreign languages and enjoys playing tennis with colleagues	unexpected	8
527	264	the farmers know many different foreign languages and write in a journal every day	expected	8
528	264	the farmers know many different foreign languages and writes in a journal every day	unexpected	8
529	265	the farmers like to watch television shows and know many different foreign languages	expected	8
530	265	the farmers like to watch television shows and knows many different foreign languages	unexpected	8
531	266	the farmers like to watch television shows and are twenty three years old	expected	8
532	266	the farmers like to watch television shows and is twenty three years old	unexpected	8
533	267	the farmers like to watch television shows and enjoy playing tennis with colleagues	expected	8
534	267	the farmers like to watch television shows and enjoys playing tennis with colleagues	unexpected	8
535	268	the farmers like to watch television shows and write in a journal every day	expected	8
536	268	the farmers like to watch television shows and writes in a journal every day	unexpected	8
537	269	the farmers are twenty three years old and know many different foreign languages	expected	8
538	269	the farmers are twenty three years old and knows many different foreign languages	unexpected	8
539	270	the farmers are twenty three years old and like to watch television shows	expected	8
540	270	the farmers are twenty three years old and likes to watch television shows	unexpected	8
541	271	the farmers are twenty three years old and enjoy playing tennis with colleagues	expected	8
542	271	the farmers are twenty three years old and enjoys playing tennis with colleagues	unexpected	8
543	272	the farmers are twenty three years old and write in a journal every day	expected	8
544	272	the farmers are twenty three years old and writes in a journal every day	unexpected	8
545	273	the farmers enjoy playing tennis with colleagues and know many different foreign languages	expected	8
546	273	the farmers enjoy playing tennis with colleagues and knows many different foreign languages	unexpected	8
547	274	the farmers enjoy playing tennis with colleagues and like to watch television shows	expected	8
548	274	the farmers enjoy playing tennis with colleagues and likes to watch television shows	unexpected	8
549	275	the farmers enjoy playing tennis with colleagues and are twenty three years old	expected	8
550	275	the farmers enjoy playing tennis with colleagues and is twenty three years old	unexpected	8
551	276	the farmers enjoy playing tennis with colleagues and write in a journal every day	expected	8
552	276	the farmers enjoy playing tennis with colleagues and writes in a journal every day	unexpected	8
553	277	the farmers write in a journal every day and know many different foreign languages	expected	9
554	277	the farmers write in a journal every day and knows many different foreign languages	unexpected	9
555	278	the farmers write in a journal every day and like to watch television shows	expected	9
556	278	the farmers write in a journal every day and likes to watch television shows	unexpected	9
557	279	the farmers write in a journal every day and are twenty three years old	expected	9
558	279	the farmers write in a journal every day and is twenty three years old	unexpected	9
559	280	the farmers write in a journal every day and enjoy playing tennis with colleagues	expected	9
560	280	the farmers write in a journal every day and enjoys playing tennis with colleagues	unexpected	9
561	281	the managers know many different foreign languages and like to watch television shows	expected	8
562	281	the managers know many different foreign languages and likes to watch television shows	unexpected	8
563	282	the managers know many different foreign languages and are twenty three years old	expected	8
564	282	the managers know many different foreign languages and is twenty three years old	unexpected	8
565	283	the managers know many different foreign languages and enjoy playing tennis with colleagues	expected	8
566	283	the managers know many different foreign languages and enjoys playing tennis with colleagues	unexpected	8
567	284	the managers know many different foreign languages and write in a journal every day	expected	8
568	284	the managers know many different foreign languages and writes in a journal every day	unexpected	8
569	285	the managers like to watch television shows and know many different foreign languages	expected	8
570	285	the managers like to watch television shows and knows many different foreign languages	unexpected	8
571	286	the managers like to watch television shows and are twenty three years old	expected	8
572	286	the managers like to watch television shows and is twenty three years old	unexpected	8
573	287	the managers like to watch television shows and enjoy playing tennis with colleagues	expected	8
574	287	the managers like to watch television shows and enjoys playing tennis with colleagues	unexpected	8
575	288	the managers like to watch television shows and write in a journal every day	expected	8
576	288	the managers like to watch television shows and writes in a journal every day	unexpected	8
577	289	the managers are twenty three years old and know many different foreign languages	expected	8
578	289	the managers are twenty three years old and knows many different foreign languages	unexpected	8
579	290	the managers are twenty three years old and like to watch television shows	expected	8
580	290	the managers are twenty three years old and likes to watch television shows	unexpected	8
581	291	the managers are twenty three years old and enjoy playing tennis with colleagues	expected	8
582	291	the managers are twenty three years old and enjoys playing tennis with colleagues	unexpected	8
583	292	the managers are twenty three years old and write in a journal every day	expected	8
584	292	the managers are twenty three years old and writes in a journal every day	unexpected	8
585	293	the managers enjoy playing tennis with colleagues and know many different foreign languages	expected	8
586	293	the managers enjoy playing tennis with colleagues and knows many different foreign languages	unexpected	8
587	294	the managers enjoy playing tennis with colleagues and like to watch television shows	expected	8
588	294	the managers enjoy playing tennis with colleagues and likes to watch television shows	unexpected	8
589	295	the managers enjoy playing tennis with colleagues and are twenty three years old	expected	8
590	295	the managers enjoy playing tennis with colleagues and is twenty three years old	unexpected	8
591	296	the managers enjoy playing tennis with colleagues and write in a journal every day	expected	8
592	296	the managers enjoy playing tennis with colleagues and writes in a journal every day	unexpected	8
593	297	the managers write in a journal every day and know many different foreign languages	expected	9
594	297	the managers write in a journal every day and knows many different foreign languages	unexpected	9
595	298	the managers write in a journal every day and like to watch television shows	expected	9
596	298	the managers write in a journal every day and likes to watch television shows	unexpected	9
597	299	the managers write in a journal every day and are twenty three years old	expected	9
598	299	the managers write in a journal every day and is twenty three years old	unexpected	9
599	300	the managers write in a journal every day and enjoy playing tennis with colleagues	expected	9
600	300	the managers write in a journal every day and enjoys playing tennis with colleagues	unexpected	9
601	301	the customers know many different foreign languages and like to watch television shows	expected	8
602	301	the customers know many different foreign languages and likes to watch television shows	unexpected	8
603	302	the customers know many different foreign languages and are twenty three years old	expected	8
604	302	the customers know many different foreign languages and is twenty three years old	unexpected	8
605	303	the customers know many different foreign languages and enjoy playing tennis with colleagues	expected	8
606	303	the customers know many different foreign languages and enjoys playing tennis with colleagues	unexpected	8
607	304	the customers know many different foreign languages and write in a journal every day	expected	8
608	304	the customers know many different foreign languages and writes in a journal every day	unexpected	8
609	305	the customers like to watch television shows and know many different foreign languages	expected	8
610	305	the customers like to watch television shows and knows many different foreign languages	unexpected	8
611	306	the customers like to watch television shows and are twenty three years old	expected	8
612	306	the customers like to watch television shows and is twenty three years old	unexpected	8
613	307	the customers like to watch television shows and enjoy playing tennis with colleagues	expected	8
614	307	the customers like to watch television shows and enjoys playing tennis with colleagues	unexpected	8
615	308	the customers like to watch television shows and write in a journal every day	expected	8
616	308	the customers like to watch television shows and writes in a journal every day	unexpected	8
617	309	the customers are twenty three years old and know many different foreign languages	expected	8
618	309	the customers are twenty three years old and knows many different foreign languages	unexpected	8
619	310	the customers are twenty three years old and like to watch television shows	expected	8
620	310	the customers are twenty three years old and likes to watch television shows	unexpected	8
621	311	the customers are twenty three years old and enjoy playing tennis with colleagues	expected	8
622	311	the customers are twenty three years old and enjoys playing tennis with colleagues	unexpected	8
623	312	the customers are twenty three years old and write in a journal every day	expected	8
624	312	the customers are twenty three years old and writes in a journal every day	unexpected	8
625	313	the customers enjoy playing tennis with colleagues and know many different foreign languages	expected	8
626	313	the customers enjoy playing tennis with colleagues and knows many different foreign languages	unexpected	8
627	314	the customers enjoy playing tennis with colleagues and like to watch television shows	expected	8
628	314	the customers enjoy playing tennis with colleagues and likes to watch television shows	unexpected	8
629	315	the customers enjoy playing tennis with colleagues and are twenty three years old	expected	8
630	315	the customers enjoy playing tennis with colleagues and is twenty three years old	unexpected	8
631	316	the customers enjoy playing tennis with colleagues and write in a journal every day	expected	8
632	316	the customers enjoy playing tennis with colleagues and writes in a journal every day	unexpected	8
633	317	the customers write in a journal every day and know many different foreign languages	expected	9
634	317	the customers write in a journal every day and knows many different foreign languages	unexpected	9
635	318	the customers write in a journal every day and like to watch television shows	expected	9
636	318	the customers write in a journal every day and likes to watch television shows	unexpected	9
637	319	the customers write in a journal every day and are twenty three years old	expected	9
638	319	the customers write in a journal every day and is twenty three years old	unexpected	9
639	320	the customers write in a journal every day and enjoy playing tennis with colleagues	expected	9
640	320	the customers write in a journal every day and enjoys playing tennis with colleagues	unexpected	9
641	321	the officers know many different foreign languages and like to watch television shows	expected	8
642	321	the officers know many different foreign languages and likes to watch television shows	unexpected	8
643	322	the officers know many different foreign languages and are twenty three years old	expected	8
644	322	the officers know many different foreign languages and is twenty three years old	unexpected	8
645	323	the officers know many different foreign languages and enjoy playing tennis with colleagues	expected	8
646	323	the officers know many different foreign languages and enjoys playing tennis with colleagues	unexpected	8
647	324	the officers know many different foreign languages and write in a journal every day	expected	8
648	324	the officers know many different foreign languages and writes in a journal every day	unexpected	8
649	325	the officers like to watch television shows and know many different foreign languages	expected	8
650	325	the officers like to watch television shows and knows many different foreign languages	unexpected	8
651	326	the officers like to watch television shows and are twenty three years old	expected	8
652	326	the officers like to watch television shows and is twenty three years old	unexpected	8
653	327	the officers like to watch television shows and enjoy playing tennis with colleagues	expected	8
654	327	the officers like to watch television shows and enjoys playing tennis with colleagues	unexpected	8
655	328	the officers like to watch television shows and write in a journal every day	expected	8
656	328	the officers like to watch television shows and writes in a journal every day	unexpected	8
657	329	the officers are twenty three years old and know many different foreign languages	expected	8
658	329	the officers are twenty three years old and knows many different foreign languages	unexpected	8
659	330	the officers are twenty three years old and like to watch television shows	expected	8
660	330	the officers are twenty three years old and likes to watch television shows	unexpected	8
661	331	the officers are twenty three years old and enjoy playing tennis with colleagues	expected	8
662	331	the officers are twenty three years old and enjoys playing tennis with colleagues	unexpected	8
663	332	the officers are twenty three years old and write in a journal every day	expected	8
664	332	the officers are twenty three years old and writes in a journal every day	unexpected	8
665	333	the officers enjoy playing tennis with colleagues and know many different foreign languages	expected	8
666	333	the officers enjoy playing tennis with colleagues and knows many different foreign languages	unexpected	8
667	334	the officers enjoy playing tennis with colleagues and like to watch television shows	expected	8
668	334	the officers enjoy playing tennis with colleagues and likes to watch television shows	unexpected	8
669	335	the officers enjoy playing tennis with colleagues and are twenty three years old	expected	8
670	335	the officers enjoy playing tennis with colleagues and is twenty three years old	unexpected	8
671	336	the officers enjoy playing tennis with colleagues and write in a journal every day	expected	8
672	336	the officers enjoy playing tennis with colleagues and writes in a journal every day	unexpected	8
673	337	the officers write in a journal every day and know many different foreign languages	expected	9
674	337	the officers write in a journal every day and knows many different foreign languages	unexpected	9
675	338	the officers write in a journal every day and like to watch television shows	expected	9
676	338	the officers write in a journal every day and likes to watch television shows	unexpected	9
677	339	the officers write in a journal every day and are twenty three years old	expected	9
678	339	the officers write in a journal every day and is twenty three years old	unexpected	9
679	340	the officers write in a journal every day and enjoy playing tennis with colleagues	expected	9
680	340	the officers write in a journal every day and enjoys playing tennis with colleagues	unexpected	9
681	341	the teachers know many different foreign languages and like to watch television shows	expected	8
682	341	the teachers know many different foreign languages and likes to watch television shows	unexpected	8
683	342	the teachers know many different foreign languages and are twenty three years old	expected	8
684	342	the teachers know many different foreign languages and is twenty three years old	unexpected	8
685	343	the teachers know many different foreign languages and enjoy playing tennis with colleagues	expected	8
686	343	the teachers know many different foreign languages and enjoys playing tennis with colleagues	unexpected	8
687	344	the teachers know many different foreign languages and write in a journal every day	expected	8
688	344	the teachers know many different foreign languages and writes in a journal every day	unexpected	8
689	345	the teachers like to watch television shows and know many different foreign languages	expected	8
690	345	the teachers like to watch television shows and knows many different foreign languages	unexpected	8
691	346	the teachers like to watch television shows and are twenty three years old	expected	8
692	346	the teachers like to watch television shows and is twenty three years old	unexpected	8
693	347	the teachers like to watch television shows and enjoy playing tennis with colleagues	expected	8
694	347	the teachers like to watch television shows and enjoys playing tennis with colleagues	unexpected	8
695	348	the teachers like to watch television shows and write in a journal every day	expected	8
696	348	the teachers like to watch television shows and writes in a journal every day	unexpected	8
697	349	the teachers are twenty three years old and know many different foreign languages	expected	8
698	349	the teachers are twenty three years old and knows many different foreign languages	unexpected	8
699	350	the teachers are twenty three years old and like to watch television shows	expected	8
700	350	the teachers are twenty three years old and likes to watch television shows	unexpected	8
701	351	the teachers are twenty three years old and enjoy playing tennis with colleagues	expected	8
702	351	the teachers are twenty three years old and enjoys playing tennis with colleagues	unexpected	8
703	352	the teachers are twenty three years old and write in a journal every day	expected	8
704	352	the teachers are twenty three years old and writes in a journal every day	unexpected	8
705	353	the teachers enjoy playing tennis with colleagues and know many different foreign languages	expected	8
706	353	the teachers enjoy playing tennis with colleagues and knows many different foreign languages	unexpected	8
707	354	the teachers enjoy playing tennis with colleagues and like to watch television shows	expected	8
708	354	the teachers enjoy playing tennis with colleagues and likes to watch television shows	unexpected	8
709	355	the teachers enjoy playing tennis with colleagues and are twenty three years old	expected	8
710	355	the teachers enjoy playing tennis with colleagues and is twenty three years old	unexpected	8
711	356	the teachers enjoy playing tennis with colleagues and write in a journal every day	expected	8
712	356	the teachers enjoy playing tennis with colleagues and writes in a journal every day	unexpected	8
713	357	the teachers write in a journal every day and know many different foreign languages	expected	9
714	357	the teachers write in a journal every day and knows many different foreign languages	unexpected	9
715	358	the teachers write in a journal every day and like to watch television shows	expected	9
716	358	the teachers write in a journal every day and likes to watch television shows	unexpected	9
717	359	the teachers write in a journal every day and are twenty three years old	expected	9
718	359	the teachers write in a journal every day and is twenty three years old	unexpected	9
719	360	the teachers write in a journal every day and enjoy playing tennis with colleagues	expected	9
720	360	the teachers write in a journal every day and enjoys playing tennis with colleagues	unexpected	9
721	361	the senators know many different foreign languages and like to watch television shows	expected	8
722	361	the senators know many different foreign languages and likes to watch television shows	unexpected	8
723	362	the senators know many different foreign languages and are twenty three years old	expected	8
724	362	the senators know many different foreign languages and is twenty three years old	unexpected	8
725	363	the senators know many different foreign languages and enjoy playing tennis with colleagues	expected	8
726	363	the senators know many different foreign languages and enjoys playing tennis with colleagues	unexpected	8
727	364	the senators know many different foreign languages and write in a journal every day	expected	8
728	364	the senators know many different foreign languages and writes in a journal every day	unexpected	8
729	365	the senators like to watch television shows and know many different foreign languages	expected	8
730	365	the senators like to watch television shows and knows many different foreign languages	unexpected	8
731	366	the senators like to watch television shows and are twenty three years old	expected	8
732	366	the senators like to watch television shows and is twenty three years old	unexpected	8
733	367	the senators like to watch television shows and enjoy playing tennis with colleagues	expected	8
734	367	the senators like to watch television shows and enjoys playing tennis with colleagues	unexpected	8
735	368	the senators like to watch television shows and write in a journal every day	expected	8
736	368	the senators like to watch television shows and writes in a journal every day	unexpected	8
737	369	the senators are twenty three years old and know many different foreign languages	expected	8
738	369	the senators are twenty three years old and knows many different foreign languages	unexpected	8
739	370	the senators are twenty three years old and like to watch television shows	expected	8
740	370	the senators are twenty three years old and likes to watch television shows	unexpected	8
741	371	the senators are twenty three years old and enjoy playing tennis with colleagues	expected	8
742	371	the senators are twenty three years old and enjoys playing tennis with colleagues	unexpected	8
743	372	the senators are twenty three years old and write in a journal every day	expected	8
744	372	the senators are twenty three years old and writes in a journal every day	unexpected	8
745	373	the senators enjoy playing tennis with colleagues and know many different foreign languages	expected	8
746	373	the senators enjoy playing tennis with colleagues and knows many different foreign languages	unexpected	8
747	374	the senators enjoy playing tennis with colleagues and like to watch television shows	expected	8
748	374	the senators enjoy playing tennis with colleagues and likes to watch television shows	unexpected	8
749	375	the senators enjoy playing tennis with colleagues and are twenty three years old	expected	8
750	375	the senators enjoy playing tennis with colleagues and is twenty three years old	unexpected	8
751	376	the senators enjoy playing tennis with colleagues and write in a journal every day	expected	8
752	376	the senators enjoy playing tennis with colleagues and writes in a journal every day	unexpected	8
753	377	the senators write in a journal every day and know many different foreign languages	expected	9
754	377	the senators write in a journal every day and knows many different foreign languages	unexpected	9
755	378	the senators write in a journal every day and like to watch television shows	expected	9
756	378	the senators write in a journal every day and likes to watch television shows	unexpected	9
757	379	the senators write in a journal every day and are twenty three years old	expected	9
758	379	the senators write in a journal every day and is twenty three years old	unexpected	9
759	380	the senators write in a journal every day and enjoy playing tennis with colleagues	expected	9
760	380	the senators write in a journal every day and enjoys playing tennis with colleagues	unexpected	9
761	381	the consultants know many different foreign languages and like to watch television shows	expected	8
762	381	the consultants know many different foreign languages and likes to watch television shows	unexpected	8
763	382	the consultants know many different foreign languages and are twenty three years old	expected	8
764	382	the consultants know many different foreign languages and is twenty three years old	unexpected	8
765	383	the consultants know many different foreign languages and enjoy playing tennis with colleagues	expected	8
766	383	the consultants know many different foreign languages and enjoys playing tennis with colleagues	unexpected	8
767	384	the consultants know many different foreign languages and write in a journal every day	expected	8
768	384	the consultants know many different foreign languages and writes in a journal every day	unexpected	8
769	385	the consultants like to watch television shows and know many different foreign languages	expected	8
770	385	the consultants like to watch television shows and knows many different foreign languages	unexpected	8
771	386	the consultants like to watch television shows and are twenty three years old	expected	8
772	386	the consultants like to watch television shows and is twenty three years old	unexpected	8
773	387	the consultants like to watch television shows and enjoy playing tennis with colleagues	expected	8
774	387	the consultants like to watch television shows and enjoys playing tennis with colleagues	unexpected	8
775	388	the consultants like to watch television shows and write in a journal every day	expected	8
776	388	the consultants like to watch television shows and writes in a journal every day	unexpected	8
777	389	the consultants are twenty three years old and know many different foreign languages	expected	8
778	389	the consultants are twenty three years old and knows many different foreign languages	unexpected	8
779	390	the consultants are twenty three years old and like to watch television shows	expected	8
780	390	the consultants are twenty three years old and likes to watch television shows	unexpected	8
781	391	the consultants are twenty three years old and enjoy playing tennis with colleagues	expected	8
782	391	the consultants are twenty three years old and enjoys playing tennis with colleagues	unexpected	8
783	392	the consultants are twenty three years old and write in a journal every day	expected	8
784	392	the consultants are twenty three years old and writes in a journal every day	unexpected	8
785	393	the consultants enjoy playing tennis with colleagues and know many different foreign languages	expected	8
786	393	the consultants enjoy playing tennis with colleagues and knows many different foreign languages	unexpected	8
787	394	the consultants enjoy playing tennis with colleagues and like to watch television shows	expected	8
788	394	the consultants enjoy playing tennis with colleagues and likes to watch television shows	unexpected	8
789	395	the consultants enjoy playing tennis with colleagues and are twenty three years old	expected	8
790	395	the consultants enjoy playing tennis with colleagues and is twenty three years old	unexpected	8
791	396	the consultants enjoy playing tennis with colleagues and write in a journal every day	expected	8
792	396	the consultants enjoy playing tennis with colleagues and writes in a journal every day	unexpected	8
793	397	the consultants write in a journal every day and know many different foreign languages	expected	9
794	397	the consultants write in a journal every day and knows many different foreign languages	unexpected	9
795	398	the consultants write in a journal every day and like to watch television shows	expected	9
796	398	the consultants write in a journal every day and likes to watch television shows	unexpected	9
797	399	the consultants write in a journal every day and are twenty three years old	expected	9
798	399	the consultants write in a journal every day and is twenty three years old	unexpected	9
799	400	the consultants write in a journal every day and enjoy playing tennis with colleagues	expected	9
800	400	the consultants write in a journal every day and enjoys playing tennis with colleagues	unexpected	9
