sentid	pairid	sentence	comparison	ROI
3802	1901	the officers that love the chef is tall	unexpected	6
3803	1902	the officers that love the chef are old	expected	6
3804	1902	the officers that love the chef is old	unexpected	6
3805	1903	the officers that love the chef are young	expected	6
3806	1903	the officers that love the chef is young	unexpected	6
3807	1904	the officers that love the chef are short	expected	6
3808	1904	the officers that love the chef is short	unexpected	6
3809	1905	the officers that love the architect laugh	expected	6
3810	1905	the officers that love the architect laughs	unexpected	6
3811	1906	the officers that love the architect swim	expected	6
3812	1906	the officers that love the architect swims	unexpected	6
3813	1907	the officers that love the architect smile	expected	6
3814	1907	the officers that love the architect smiles	unexpected	6
3815	1908	the officers that love the architect are tall	expected	6
3816	1908	the officers that love the architect is tall	unexpected	6
3817	1909	the officers that love the architect are old	expected	6
3818	1909	the officers that love the architect is old	unexpected	6
3819	1910	the officers that love the architect are young	expected	6
3820	1910	the officers that love the architect is young	unexpected	6
3821	1911	the officers that love the architect are short	expected	6
3822	1911	the officers that love the architect is short	unexpected	6
3823	1912	the officers that love the skater laugh	expected	6
3824	1912	the officers that love the skater laughs	unexpected	6
3825	1913	the officers that love the skater swim	expected	6
3826	1913	the officers that love the skater swims	unexpected	6
3827	1914	the officers that love the skater smile	expected	6
3828	1914	the officers that love the skater smiles	unexpected	6
3829	1915	the officers that love the skater are tall	expected	6
3830	1915	the officers that love the skater is tall	unexpected	6
3831	1916	the officers that love the skater are old	expected	6
3832	1916	the officers that love the skater is old	unexpected	6
3833	1917	the officers that love the skater are young	expected	6
3834	1917	the officers that love the skater is young	unexpected	6
3835	1918	the officers that love the skater are short	expected	6
3836	1918	the officers that love the skater is short	unexpected	6
3837	1919	the officers that love the dancer laugh	expected	6
3838	1919	the officers that love the dancer laughs	unexpected	6
3839	1920	the officers that love the dancer swim	expected	6
3840	1920	the officers that love the dancer swims	unexpected	6
3841	1921	the officers that love the dancer smile	expected	6
3842	1921	the officers that love the dancer smiles	unexpected	6
3843	1922	the officers that love the dancer are tall	expected	6
3844	1922	the officers that love the dancer is tall	unexpected	6
3845	1923	the officers that love the dancer are old	expected	6
3846	1923	the officers that love the dancer is old	unexpected	6
3847	1924	the officers that love the dancer are young	expected	6
3848	1924	the officers that love the dancer is young	unexpected	6
3849	1925	the officers that love the dancer are short	expected	6
3850	1925	the officers that love the dancer is short	unexpected	6
3851	1926	the officers that love the minister laugh	expected	6
3852	1926	the officers that love the minister laughs	unexpected	6
3853	1927	the officers that love the minister swim	expected	6
3854	1927	the officers that love the minister swims	unexpected	6
3855	1928	the officers that love the minister smile	expected	6
3856	1928	the officers that love the minister smiles	unexpected	6
3857	1929	the officers that love the minister are tall	expected	6
3858	1929	the officers that love the minister is tall	unexpected	6
3859	1930	the officers that love the minister are old	expected	6
3860	1930	the officers that love the minister is old	unexpected	6
3861	1931	the officers that love the minister are young	expected	6
3862	1931	the officers that love the minister is young	unexpected	6
3863	1932	the officers that love the minister are short	expected	6
3864	1932	the officers that love the minister is short	unexpected	6
3865	1933	the officers that love the taxi driver laugh	expected	7
3866	1933	the officers that love the taxi driver laughs	unexpected	7
3867	1934	the officers that love the taxi driver swim	expected	7
3868	1934	the officers that love the taxi driver swims	unexpected	7
3869	1935	the officers that love the taxi driver smile	expected	7
3870	1935	the officers that love the taxi driver smiles	unexpected	7
3871	1936	the officers that love the taxi driver are tall	expected	7
3872	1936	the officers that love the taxi driver is tall	unexpected	7
3873	1937	the officers that love the taxi driver are old	expected	7
3874	1937	the officers that love the taxi driver is old	unexpected	7
3875	1938	the officers that love the taxi driver are young	expected	7
3876	1938	the officers that love the taxi driver is young	unexpected	7
3877	1939	the officers that love the taxi driver are short	expected	7
3878	1939	the officers that love the taxi driver is short	unexpected	7
3879	1940	the officers that love the assistant laugh	expected	6
3880	1940	the officers that love the assistant laughs	unexpected	6
3881	1941	the officers that love the assistant swim	expected	6
3882	1941	the officers that love the assistant swims	unexpected	6
3883	1942	the officers that love the assistant smile	expected	6
3884	1942	the officers that love the assistant smiles	unexpected	6
3885	1943	the officers that love the assistant are tall	expected	6
3886	1943	the officers that love the assistant is tall	unexpected	6
3887	1944	the officers that love the assistant are old	expected	6
3888	1944	the officers that love the assistant is old	unexpected	6
3889	1945	the officers that love the assistant are young	expected	6
3890	1945	the officers that love the assistant is young	unexpected	6
3891	1946	the officers that love the assistant are short	expected	6
3892	1946	the officers that love the assistant is short	unexpected	6
3893	1947	the officers that love the executive laugh	expected	6
3894	1947	the officers that love the executive laughs	unexpected	6
3895	1948	the officers that love the executive swim	expected	6
3896	1948	the officers that love the executive swims	unexpected	6
3897	1949	the officers that love the executive smile	expected	6
3898	1949	the officers that love the executive smiles	unexpected	6
3899	1950	the officers that love the executive are tall	expected	6
3900	1950	the officers that love the executive is tall	unexpected	6
3901	1951	the officers that love the executive are old	expected	6
3902	1951	the officers that love the executive is old	unexpected	6
3903	1952	the officers that love the executive are young	expected	6
3904	1952	the officers that love the executive is young	unexpected	6
3905	1953	the officers that love the executive are short	expected	6
3906	1953	the officers that love the executive is short	unexpected	6
3907	1954	the officers that love the parent laugh	expected	6
3908	1954	the officers that love the parent laughs	unexpected	6
3909	1955	the officers that love the parent swim	expected	6
3910	1955	the officers that love the parent swims	unexpected	6
3911	1956	the officers that love the parent smile	expected	6
3912	1956	the officers that love the parent smiles	unexpected	6
3913	1957	the officers that love the parent are tall	expected	6
3914	1957	the officers that love the parent is tall	unexpected	6
3915	1958	the officers that love the parent are old	expected	6
3916	1958	the officers that love the parent is old	unexpected	6
3917	1959	the officers that love the parent are young	expected	6
3918	1959	the officers that love the parent is young	unexpected	6
3919	1960	the officers that love the parent are short	expected	6
3920	1960	the officers that love the parent is short	unexpected	6
3921	1961	the teachers that like the guard laugh	expected	6
3922	1961	the teachers that like the guard laughs	unexpected	6
3923	1962	the teachers that like the guard swim	expected	6
3924	1962	the teachers that like the guard swims	unexpected	6
3925	1963	the teachers that like the guard smile	expected	6
3926	1963	the teachers that like the guard smiles	unexpected	6
3927	1964	the teachers that like the guard are tall	expected	6
3928	1964	the teachers that like the guard is tall	unexpected	6
3929	1965	the teachers that like the guard are old	expected	6
3930	1965	the teachers that like the guard is old	unexpected	6
3931	1966	the teachers that like the guard are young	expected	6
3932	1966	the teachers that like the guard is young	unexpected	6
3933	1967	the teachers that like the guard are short	expected	6
3934	1967	the teachers that like the guard is short	unexpected	6
3935	1968	the teachers that like the chef laugh	expected	6
3936	1968	the teachers that like the chef laughs	unexpected	6
3937	1969	the teachers that like the chef swim	expected	6
3938	1969	the teachers that like the chef swims	unexpected	6
3939	1970	the teachers that like the chef smile	expected	6
3940	1970	the teachers that like the chef smiles	unexpected	6
3941	1971	the teachers that like the chef are tall	expected	6
3942	1971	the teachers that like the chef is tall	unexpected	6
3943	1972	the teachers that like the chef are old	expected	6
3944	1972	the teachers that like the chef is old	unexpected	6
3945	1973	the teachers that like the chef are young	expected	6
3946	1973	the teachers that like the chef is young	unexpected	6
3947	1974	the teachers that like the chef are short	expected	6
3948	1974	the teachers that like the chef is short	unexpected	6
3949	1975	the teachers that like the architect laugh	expected	6
3950	1975	the teachers that like the architect laughs	unexpected	6
3951	1976	the teachers that like the architect swim	expected	6
3952	1976	the teachers that like the architect swims	unexpected	6
3953	1977	the teachers that like the architect smile	expected	6
3954	1977	the teachers that like the architect smiles	unexpected	6
3955	1978	the teachers that like the architect are tall	expected	6
3956	1978	the teachers that like the architect is tall	unexpected	6
3957	1979	the teachers that like the architect are old	expected	6
3958	1979	the teachers that like the architect is old	unexpected	6
3959	1980	the teachers that like the architect are young	expected	6
3960	1980	the teachers that like the architect is young	unexpected	6
3961	1981	the teachers that like the architect are short	expected	6
3962	1981	the teachers that like the architect is short	unexpected	6
3963	1982	the teachers that like the skater laugh	expected	6
3964	1982	the teachers that like the skater laughs	unexpected	6
3965	1983	the teachers that like the skater swim	expected	6
3966	1983	the teachers that like the skater swims	unexpected	6
3967	1984	the teachers that like the skater smile	expected	6
3968	1984	the teachers that like the skater smiles	unexpected	6
3969	1985	the teachers that like the skater are tall	expected	6
3970	1985	the teachers that like the skater is tall	unexpected	6
3971	1986	the teachers that like the skater are old	expected	6
3972	1986	the teachers that like the skater is old	unexpected	6
3973	1987	the teachers that like the skater are young	expected	6
3974	1987	the teachers that like the skater is young	unexpected	6
3975	1988	the teachers that like the skater are short	expected	6
3976	1988	the teachers that like the skater is short	unexpected	6
3977	1989	the teachers that like the dancer laugh	expected	6
3978	1989	the teachers that like the dancer laughs	unexpected	6
3979	1990	the teachers that like the dancer swim	expected	6
3980	1990	the teachers that like the dancer swims	unexpected	6
3981	1991	the teachers that like the dancer smile	expected	6
3982	1991	the teachers that like the dancer smiles	unexpected	6
3983	1992	the teachers that like the dancer are tall	expected	6
3984	1992	the teachers that like the dancer is tall	unexpected	6
3985	1993	the teachers that like the dancer are old	expected	6
3986	1993	the teachers that like the dancer is old	unexpected	6
3987	1994	the teachers that like the dancer are young	expected	6
3988	1994	the teachers that like the dancer is young	unexpected	6
3989	1995	the teachers that like the dancer are short	expected	6
3990	1995	the teachers that like the dancer is short	unexpected	6
3991	1996	the teachers that like the minister laugh	expected	6
3992	1996	the teachers that like the minister laughs	unexpected	6
3993	1997	the teachers that like the minister swim	expected	6
3994	1997	the teachers that like the minister swims	unexpected	6
3995	1998	the teachers that like the minister smile	expected	6
3996	1998	the teachers that like the minister smiles	unexpected	6
3997	1999	the teachers that like the minister are tall	expected	6
3998	1999	the teachers that like the minister is tall	unexpected	6
3999	2000	the teachers that like the minister are old	expected	6
4000	2000	the teachers that like the minister is old	unexpected	6
4001	2001	the teachers that like the minister are young	expected	6
4002	2001	the teachers that like the minister is young	unexpected	6
4003	2002	the teachers that like the minister are short	expected	6
4004	2002	the teachers that like the minister is short	unexpected	6
4005	2003	the teachers that like the taxi driver laugh	expected	7
4006	2003	the teachers that like the taxi driver laughs	unexpected	7
4007	2004	the teachers that like the taxi driver swim	expected	7
4008	2004	the teachers that like the taxi driver swims	unexpected	7
4009	2005	the teachers that like the taxi driver smile	expected	7
4010	2005	the teachers that like the taxi driver smiles	unexpected	7
4011	2006	the teachers that like the taxi driver are tall	expected	7
4012	2006	the teachers that like the taxi driver is tall	unexpected	7
4013	2007	the teachers that like the taxi driver are old	expected	7
4014	2007	the teachers that like the taxi driver is old	unexpected	7
4015	2008	the teachers that like the taxi driver are young	expected	7
4016	2008	the teachers that like the taxi driver is young	unexpected	7
4017	2009	the teachers that like the taxi driver are short	expected	7
4018	2009	the teachers that like the taxi driver is short	unexpected	7
4019	2010	the teachers that like the assistant laugh	expected	6
4020	2010	the teachers that like the assistant laughs	unexpected	6
4021	2011	the teachers that like the assistant swim	expected	6
4022	2011	the teachers that like the assistant swims	unexpected	6
4023	2012	the teachers that like the assistant smile	expected	6
4024	2012	the teachers that like the assistant smiles	unexpected	6
4025	2013	the teachers that like the assistant are tall	expected	6
4026	2013	the teachers that like the assistant is tall	unexpected	6
4027	2014	the teachers that like the assistant are old	expected	6
4028	2014	the teachers that like the assistant is old	unexpected	6
4029	2015	the teachers that like the assistant are young	expected	6
4030	2015	the teachers that like the assistant is young	unexpected	6
4031	2016	the teachers that like the assistant are short	expected	6
4032	2016	the teachers that like the assistant is short	unexpected	6
4033	2017	the teachers that like the executive laugh	expected	6
4034	2017	the teachers that like the executive laughs	unexpected	6
4035	2018	the teachers that like the executive swim	expected	6
4036	2018	the teachers that like the executive swims	unexpected	6
4037	2019	the teachers that like the executive smile	expected	6
4038	2019	the teachers that like the executive smiles	unexpected	6
4039	2020	the teachers that like the executive are tall	expected	6
4040	2020	the teachers that like the executive is tall	unexpected	6
4041	2021	the teachers that like the executive are old	expected	6
4042	2021	the teachers that like the executive is old	unexpected	6
4043	2022	the teachers that like the executive are young	expected	6
4044	2022	the teachers that like the executive is young	unexpected	6
4045	2023	the teachers that like the executive are short	expected	6
4046	2023	the teachers that like the executive is short	unexpected	6
4047	2024	the teachers that like the parent laugh	expected	6
4048	2024	the teachers that like the parent laughs	unexpected	6
4049	2025	the teachers that like the parent swim	expected	6
4050	2025	the teachers that like the parent swims	unexpected	6
4051	2026	the teachers that like the parent smile	expected	6
4052	2026	the teachers that like the parent smiles	unexpected	6
4053	2027	the teachers that like the parent are tall	expected	6
4054	2027	the teachers that like the parent is tall	unexpected	6
4055	2028	the teachers that like the parent are old	expected	6
4056	2028	the teachers that like the parent is old	unexpected	6
4057	2029	the teachers that like the parent are young	expected	6
4058	2029	the teachers that like the parent is young	unexpected	6
4059	2030	the teachers that like the parent are short	expected	6
4060	2030	the teachers that like the parent is short	unexpected	6
4061	2031	the teachers that admire the guard laugh	expected	6
4062	2031	the teachers that admire the guard laughs	unexpected	6
4063	2032	the teachers that admire the guard swim	expected	6
4064	2032	the teachers that admire the guard swims	unexpected	6
4065	2033	the teachers that admire the guard smile	expected	6
4066	2033	the teachers that admire the guard smiles	unexpected	6
4067	2034	the teachers that admire the guard are tall	expected	6
4068	2034	the teachers that admire the guard is tall	unexpected	6
4069	2035	the teachers that admire the guard are old	expected	6
4070	2035	the teachers that admire the guard is old	unexpected	6
4071	2036	the teachers that admire the guard are young	expected	6
4072	2036	the teachers that admire the guard is young	unexpected	6
4073	2037	the teachers that admire the guard are short	expected	6
4074	2037	the teachers that admire the guard is short	unexpected	6
4075	2038	the teachers that admire the chef laugh	expected	6
4076	2038	the teachers that admire the chef laughs	unexpected	6
4077	2039	the teachers that admire the chef swim	expected	6
4078	2039	the teachers that admire the chef swims	unexpected	6
4079	2040	the teachers that admire the chef smile	expected	6
4080	2040	the teachers that admire the chef smiles	unexpected	6
4081	2041	the teachers that admire the chef are tall	expected	6
4082	2041	the teachers that admire the chef is tall	unexpected	6
4083	2042	the teachers that admire the chef are old	expected	6
4084	2042	the teachers that admire the chef is old	unexpected	6
4085	2043	the teachers that admire the chef are young	expected	6
4086	2043	the teachers that admire the chef is young	unexpected	6
4087	2044	the teachers that admire the chef are short	expected	6
4088	2044	the teachers that admire the chef is short	unexpected	6
4089	2045	the teachers that admire the architect laugh	expected	6
4090	2045	the teachers that admire the architect laughs	unexpected	6
4091	2046	the teachers that admire the architect swim	expected	6
4092	2046	the teachers that admire the architect swims	unexpected	6
4093	2047	the teachers that admire the architect smile	expected	6
4094	2047	the teachers that admire the architect smiles	unexpected	6
4095	2048	the teachers that admire the architect are tall	expected	6
4096	2048	the teachers that admire the architect is tall	unexpected	6
4097	2049	the teachers that admire the architect are old	expected	6
4098	2049	the teachers that admire the architect is old	unexpected	6
4099	2050	the teachers that admire the architect are young	expected	6
4100	2050	the teachers that admire the architect is young	unexpected	6
4101	2051	the teachers that admire the architect are short	expected	6
4102	2051	the teachers that admire the architect is short	unexpected	6
4103	2052	the teachers that admire the skater laugh	expected	6
4104	2052	the teachers that admire the skater laughs	unexpected	6
4105	2053	the teachers that admire the skater swim	expected	6
4106	2053	the teachers that admire the skater swims	unexpected	6
4107	2054	the teachers that admire the skater smile	expected	6
4108	2054	the teachers that admire the skater smiles	unexpected	6
4109	2055	the teachers that admire the skater are tall	expected	6
4110	2055	the teachers that admire the skater is tall	unexpected	6
4111	2056	the teachers that admire the skater are old	expected	6
4112	2056	the teachers that admire the skater is old	unexpected	6
4113	2057	the teachers that admire the skater are young	expected	6
4114	2057	the teachers that admire the skater is young	unexpected	6
4115	2058	the teachers that admire the skater are short	expected	6
4116	2058	the teachers that admire the skater is short	unexpected	6
4117	2059	the teachers that admire the dancer laugh	expected	6
4118	2059	the teachers that admire the dancer laughs	unexpected	6
4119	2060	the teachers that admire the dancer swim	expected	6
4120	2060	the teachers that admire the dancer swims	unexpected	6
4121	2061	the teachers that admire the dancer smile	expected	6
4122	2061	the teachers that admire the dancer smiles	unexpected	6
4123	2062	the teachers that admire the dancer are tall	expected	6
4124	2062	the teachers that admire the dancer is tall	unexpected	6
4125	2063	the teachers that admire the dancer are old	expected	6
4126	2063	the teachers that admire the dancer is old	unexpected	6
4127	2064	the teachers that admire the dancer are young	expected	6
4128	2064	the teachers that admire the dancer is young	unexpected	6
4129	2065	the teachers that admire the dancer are short	expected	6
4130	2065	the teachers that admire the dancer is short	unexpected	6
4131	2066	the teachers that admire the minister laugh	expected	6
4132	2066	the teachers that admire the minister laughs	unexpected	6
4133	2067	the teachers that admire the minister swim	expected	6
4134	2067	the teachers that admire the minister swims	unexpected	6
4135	2068	the teachers that admire the minister smile	expected	6
4136	2068	the teachers that admire the minister smiles	unexpected	6
4137	2069	the teachers that admire the minister are tall	expected	6
4138	2069	the teachers that admire the minister is tall	unexpected	6
4139	2070	the teachers that admire the minister are old	expected	6
4140	2070	the teachers that admire the minister is old	unexpected	6
4141	2071	the teachers that admire the minister are young	expected	6
4142	2071	the teachers that admire the minister is young	unexpected	6
4143	2072	the teachers that admire the minister are short	expected	6
4144	2072	the teachers that admire the minister is short	unexpected	6
4145	2073	the teachers that admire the taxi driver laugh	expected	7
4146	2073	the teachers that admire the taxi driver laughs	unexpected	7
4147	2074	the teachers that admire the taxi driver swim	expected	7
4148	2074	the teachers that admire the taxi driver swims	unexpected	7
4149	2075	the teachers that admire the taxi driver smile	expected	7
4150	2075	the teachers that admire the taxi driver smiles	unexpected	7
4151	2076	the teachers that admire the taxi driver are tall	expected	7
4152	2076	the teachers that admire the taxi driver is tall	unexpected	7
4153	2077	the teachers that admire the taxi driver are old	expected	7
4154	2077	the teachers that admire the taxi driver is old	unexpected	7
4155	2078	the teachers that admire the taxi driver are young	expected	7
4156	2078	the teachers that admire the taxi driver is young	unexpected	7
4157	2079	the teachers that admire the taxi driver are short	expected	7
4158	2079	the teachers that admire the taxi driver is short	unexpected	7
4159	2080	the teachers that admire the assistant laugh	expected	6
4160	2080	the teachers that admire the assistant laughs	unexpected	6
4161	2081	the teachers that admire the assistant swim	expected	6
4162	2081	the teachers that admire the assistant swims	unexpected	6
4163	2082	the teachers that admire the assistant smile	expected	6
4164	2082	the teachers that admire the assistant smiles	unexpected	6
4165	2083	the teachers that admire the assistant are tall	expected	6
4166	2083	the teachers that admire the assistant is tall	unexpected	6
4167	2084	the teachers that admire the assistant are old	expected	6
4168	2084	the teachers that admire the assistant is old	unexpected	6
4169	2085	the teachers that admire the assistant are young	expected	6
4170	2085	the teachers that admire the assistant is young	unexpected	6
4171	2086	the teachers that admire the assistant are short	expected	6
4172	2086	the teachers that admire the assistant is short	unexpected	6
4173	2087	the teachers that admire the executive laugh	expected	6
4174	2087	the teachers that admire the executive laughs	unexpected	6
4175	2088	the teachers that admire the executive swim	expected	6
4176	2088	the teachers that admire the executive swims	unexpected	6
4177	2089	the teachers that admire the executive smile	expected	6
4178	2089	the teachers that admire the executive smiles	unexpected	6
4179	2090	the teachers that admire the executive are tall	expected	6
4180	2090	the teachers that admire the executive is tall	unexpected	6
4181	2091	the teachers that admire the executive are old	expected	6
4182	2091	the teachers that admire the executive is old	unexpected	6
4183	2092	the teachers that admire the executive are young	expected	6
4184	2092	the teachers that admire the executive is young	unexpected	6
4185	2093	the teachers that admire the executive are short	expected	6
4186	2093	the teachers that admire the executive is short	unexpected	6
4187	2094	the teachers that admire the parent laugh	expected	6
4188	2094	the teachers that admire the parent laughs	unexpected	6
4189	2095	the teachers that admire the parent swim	expected	6
4190	2095	the teachers that admire the parent swims	unexpected	6
4191	2096	the teachers that admire the parent smile	expected	6
4192	2096	the teachers that admire the parent smiles	unexpected	6
4193	2097	the teachers that admire the parent are tall	expected	6
4194	2097	the teachers that admire the parent is tall	unexpected	6
4195	2098	the teachers that admire the parent are old	expected	6
4196	2098	the teachers that admire the parent is old	unexpected	6
4197	2099	the teachers that admire the parent are young	expected	6
4198	2099	the teachers that admire the parent is young	unexpected	6
4199	2100	the teachers that admire the parent are short	expected	6
4200	2100	the teachers that admire the parent is short	unexpected	6
4201	2101	the teachers that hate the guard laugh	expected	6
4202	2101	the teachers that hate the guard laughs	unexpected	6
4203	2102	the teachers that hate the guard swim	expected	6
4204	2102	the teachers that hate the guard swims	unexpected	6
4205	2103	the teachers that hate the guard smile	expected	6
4206	2103	the teachers that hate the guard smiles	unexpected	6
4207	2104	the teachers that hate the guard are tall	expected	6
4208	2104	the teachers that hate the guard is tall	unexpected	6
4209	2105	the teachers that hate the guard are old	expected	6
4210	2105	the teachers that hate the guard is old	unexpected	6
4211	2106	the teachers that hate the guard are young	expected	6
4212	2106	the teachers that hate the guard is young	unexpected	6
4213	2107	the teachers that hate the guard are short	expected	6
4214	2107	the teachers that hate the guard is short	unexpected	6
4215	2108	the teachers that hate the chef laugh	expected	6
4216	2108	the teachers that hate the chef laughs	unexpected	6
4217	2109	the teachers that hate the chef swim	expected	6
4218	2109	the teachers that hate the chef swims	unexpected	6
4219	2110	the teachers that hate the chef smile	expected	6
4220	2110	the teachers that hate the chef smiles	unexpected	6
4221	2111	the teachers that hate the chef are tall	expected	6
4222	2111	the teachers that hate the chef is tall	unexpected	6
4223	2112	the teachers that hate the chef are old	expected	6
4224	2112	the teachers that hate the chef is old	unexpected	6
4225	2113	the teachers that hate the chef are young	expected	6
4226	2113	the teachers that hate the chef is young	unexpected	6
4227	2114	the teachers that hate the chef are short	expected	6
4228	2114	the teachers that hate the chef is short	unexpected	6
4229	2115	the teachers that hate the architect laugh	expected	6
4230	2115	the teachers that hate the architect laughs	unexpected	6
4231	2116	the teachers that hate the architect swim	expected	6
4232	2116	the teachers that hate the architect swims	unexpected	6
4233	2117	the teachers that hate the architect smile	expected	6
4234	2117	the teachers that hate the architect smiles	unexpected	6
4235	2118	the teachers that hate the architect are tall	expected	6
4236	2118	the teachers that hate the architect is tall	unexpected	6
4237	2119	the teachers that hate the architect are old	expected	6
4238	2119	the teachers that hate the architect is old	unexpected	6
4239	2120	the teachers that hate the architect are young	expected	6
4240	2120	the teachers that hate the architect is young	unexpected	6
4241	2121	the teachers that hate the architect are short	expected	6
4242	2121	the teachers that hate the architect is short	unexpected	6
4243	2122	the teachers that hate the skater laugh	expected	6
4244	2122	the teachers that hate the skater laughs	unexpected	6
4245	2123	the teachers that hate the skater swim	expected	6
4246	2123	the teachers that hate the skater swims	unexpected	6
4247	2124	the teachers that hate the skater smile	expected	6
4248	2124	the teachers that hate the skater smiles	unexpected	6
4249	2125	the teachers that hate the skater are tall	expected	6
4250	2125	the teachers that hate the skater is tall	unexpected	6
4251	2126	the teachers that hate the skater are old	expected	6
4252	2126	the teachers that hate the skater is old	unexpected	6
4253	2127	the teachers that hate the skater are young	expected	6
4254	2127	the teachers that hate the skater is young	unexpected	6
4255	2128	the teachers that hate the skater are short	expected	6
4256	2128	the teachers that hate the skater is short	unexpected	6
4257	2129	the teachers that hate the dancer laugh	expected	6
4258	2129	the teachers that hate the dancer laughs	unexpected	6
4259	2130	the teachers that hate the dancer swim	expected	6
4260	2130	the teachers that hate the dancer swims	unexpected	6
4261	2131	the teachers that hate the dancer smile	expected	6
4262	2131	the teachers that hate the dancer smiles	unexpected	6
4263	2132	the teachers that hate the dancer are tall	expected	6
4264	2132	the teachers that hate the dancer is tall	unexpected	6
4265	2133	the teachers that hate the dancer are old	expected	6
4266	2133	the teachers that hate the dancer is old	unexpected	6
4267	2134	the teachers that hate the dancer are young	expected	6
4268	2134	the teachers that hate the dancer is young	unexpected	6
4269	2135	the teachers that hate the dancer are short	expected	6
4270	2135	the teachers that hate the dancer is short	unexpected	6
4271	2136	the teachers that hate the minister laugh	expected	6
4272	2136	the teachers that hate the minister laughs	unexpected	6
4273	2137	the teachers that hate the minister swim	expected	6
4274	2137	the teachers that hate the minister swims	unexpected	6
4275	2138	the teachers that hate the minister smile	expected	6
4276	2138	the teachers that hate the minister smiles	unexpected	6
4277	2139	the teachers that hate the minister are tall	expected	6
4278	2139	the teachers that hate the minister is tall	unexpected	6
4279	2140	the teachers that hate the minister are old	expected	6
4280	2140	the teachers that hate the minister is old	unexpected	6
4281	2141	the teachers that hate the minister are young	expected	6
4282	2141	the teachers that hate the minister is young	unexpected	6
4283	2142	the teachers that hate the minister are short	expected	6
4284	2142	the teachers that hate the minister is short	unexpected	6
4285	2143	the teachers that hate the taxi driver laugh	expected	7
4286	2143	the teachers that hate the taxi driver laughs	unexpected	7
4287	2144	the teachers that hate the taxi driver swim	expected	7
4288	2144	the teachers that hate the taxi driver swims	unexpected	7
4289	2145	the teachers that hate the taxi driver smile	expected	7
4290	2145	the teachers that hate the taxi driver smiles	unexpected	7
4291	2146	the teachers that hate the taxi driver are tall	expected	7
4292	2146	the teachers that hate the taxi driver is tall	unexpected	7
4293	2147	the teachers that hate the taxi driver are old	expected	7
4294	2147	the teachers that hate the taxi driver is old	unexpected	7
4295	2148	the teachers that hate the taxi driver are young	expected	7
4296	2148	the teachers that hate the taxi driver is young	unexpected	7
4297	2149	the teachers that hate the taxi driver are short	expected	7
4298	2149	the teachers that hate the taxi driver is short	unexpected	7
4299	2150	the teachers that hate the assistant laugh	expected	6
4300	2150	the teachers that hate the assistant laughs	unexpected	6
4301	2151	the teachers that hate the assistant swim	expected	6
4302	2151	the teachers that hate the assistant swims	unexpected	6
4303	2152	the teachers that hate the assistant smile	expected	6
4304	2152	the teachers that hate the assistant smiles	unexpected	6
4305	2153	the teachers that hate the assistant are tall	expected	6
4306	2153	the teachers that hate the assistant is tall	unexpected	6
4307	2154	the teachers that hate the assistant are old	expected	6
4308	2154	the teachers that hate the assistant is old	unexpected	6
4309	2155	the teachers that hate the assistant are young	expected	6
4310	2155	the teachers that hate the assistant is young	unexpected	6
4311	2156	the teachers that hate the assistant are short	expected	6
4312	2156	the teachers that hate the assistant is short	unexpected	6
4313	2157	the teachers that hate the executive laugh	expected	6
4314	2157	the teachers that hate the executive laughs	unexpected	6
4315	2158	the teachers that hate the executive swim	expected	6
4316	2158	the teachers that hate the executive swims	unexpected	6
4317	2159	the teachers that hate the executive smile	expected	6
4318	2159	the teachers that hate the executive smiles	unexpected	6
4319	2160	the teachers that hate the executive are tall	expected	6
4320	2160	the teachers that hate the executive is tall	unexpected	6
4321	2161	the teachers that hate the executive are old	expected	6
4322	2161	the teachers that hate the executive is old	unexpected	6
4323	2162	the teachers that hate the executive are young	expected	6
4324	2162	the teachers that hate the executive is young	unexpected	6
4325	2163	the teachers that hate the executive are short	expected	6
4326	2163	the teachers that hate the executive is short	unexpected	6
4327	2164	the teachers that hate the parent laugh	expected	6
4328	2164	the teachers that hate the parent laughs	unexpected	6
4329	2165	the teachers that hate the parent swim	expected	6
4330	2165	the teachers that hate the parent swims	unexpected	6
4331	2166	the teachers that hate the parent smile	expected	6
4332	2166	the teachers that hate the parent smiles	unexpected	6
4333	2167	the teachers that hate the parent are tall	expected	6
4334	2167	the teachers that hate the parent is tall	unexpected	6
4335	2168	the teachers that hate the parent are old	expected	6
4336	2168	the teachers that hate the parent is old	unexpected	6
4337	2169	the teachers that hate the parent are young	expected	6
4338	2169	the teachers that hate the parent is young	unexpected	6
4339	2170	the teachers that hate the parent are short	expected	6
4340	2170	the teachers that hate the parent is short	unexpected	6
4341	2171	the teachers that love the guard laugh	expected	6
4342	2171	the teachers that love the guard laughs	unexpected	6
4343	2172	the teachers that love the guard swim	expected	6
4344	2172	the teachers that love the guard swims	unexpected	6
4345	2173	the teachers that love the guard smile	expected	6
4346	2173	the teachers that love the guard smiles	unexpected	6
4347	2174	the teachers that love the guard are tall	expected	6
4348	2174	the teachers that love the guard is tall	unexpected	6
4349	2175	the teachers that love the guard are old	expected	6
4350	2175	the teachers that love the guard is old	unexpected	6
4351	2176	the teachers that love the guard are young	expected	6
4352	2176	the teachers that love the guard is young	unexpected	6
4353	2177	the teachers that love the guard are short	expected	6
4354	2177	the teachers that love the guard is short	unexpected	6
4355	2178	the teachers that love the chef laugh	expected	6
4356	2178	the teachers that love the chef laughs	unexpected	6
