sentid	pairid	sentence	comparison	ROI
846	423	the mechanics said the authors smiles	unexpected	5
847	424	the mechanics said the authors are tall	expected	5
848	424	the mechanics said the authors is tall	unexpected	5
849	425	the mechanics said the authors are old	expected	5
850	425	the mechanics said the authors is old	unexpected	5
851	426	the mechanics said the authors are young	expected	5
852	426	the mechanics said the authors is young	unexpected	5
853	427	the mechanics said the authors are short	expected	5
854	427	the mechanics said the authors is short	unexpected	5
855	428	the mechanics said the pilots laugh	expected	5
856	428	the mechanics said the pilots laughs	unexpected	5
857	429	the mechanics said the pilots swim	expected	5
858	429	the mechanics said the pilots swims	unexpected	5
859	430	the mechanics said the pilots smile	expected	5
860	430	the mechanics said the pilots smiles	unexpected	5
861	431	the mechanics said the pilots are tall	expected	5
862	431	the mechanics said the pilots is tall	unexpected	5
863	432	the mechanics said the pilots are old	expected	5
864	432	the mechanics said the pilots is old	unexpected	5
865	433	the mechanics said the pilots are young	expected	5
866	433	the mechanics said the pilots is young	unexpected	5
867	434	the mechanics said the pilots are short	expected	5
868	434	the mechanics said the pilots is short	unexpected	5
869	435	the mechanics said the surgeons laugh	expected	5
870	435	the mechanics said the surgeons laughs	unexpected	5
871	436	the mechanics said the surgeons swim	expected	5
872	436	the mechanics said the surgeons swims	unexpected	5
873	437	the mechanics said the surgeons smile	expected	5
874	437	the mechanics said the surgeons smiles	unexpected	5
875	438	the mechanics said the surgeons are tall	expected	5
876	438	the mechanics said the surgeons is tall	unexpected	5
877	439	the mechanics said the surgeons are old	expected	5
878	439	the mechanics said the surgeons is old	unexpected	5
879	440	the mechanics said the surgeons are young	expected	5
880	440	the mechanics said the surgeons is young	unexpected	5
881	441	the mechanics said the surgeons are short	expected	5
882	441	the mechanics said the surgeons is short	unexpected	5
883	442	the mechanics said the farmers laugh	expected	5
884	442	the mechanics said the farmers laughs	unexpected	5
885	443	the mechanics said the farmers swim	expected	5
886	443	the mechanics said the farmers swims	unexpected	5
887	444	the mechanics said the farmers smile	expected	5
888	444	the mechanics said the farmers smiles	unexpected	5
889	445	the mechanics said the farmers are tall	expected	5
890	445	the mechanics said the farmers is tall	unexpected	5
891	446	the mechanics said the farmers are old	expected	5
892	446	the mechanics said the farmers is old	unexpected	5
893	447	the mechanics said the farmers are young	expected	5
894	447	the mechanics said the farmers is young	unexpected	5
895	448	the mechanics said the farmers are short	expected	5
896	448	the mechanics said the farmers is short	unexpected	5
897	449	the mechanics said the managers laugh	expected	5
898	449	the mechanics said the managers laughs	unexpected	5
899	450	the mechanics said the managers swim	expected	5
900	450	the mechanics said the managers swims	unexpected	5
901	451	the mechanics said the managers smile	expected	5
902	451	the mechanics said the managers smiles	unexpected	5
903	452	the mechanics said the managers are tall	expected	5
904	452	the mechanics said the managers is tall	unexpected	5
905	453	the mechanics said the managers are old	expected	5
906	453	the mechanics said the managers is old	unexpected	5
907	454	the mechanics said the managers are young	expected	5
908	454	the mechanics said the managers is young	unexpected	5
909	455	the mechanics said the managers are short	expected	5
910	455	the mechanics said the managers is short	unexpected	5
911	456	the mechanics said the customers laugh	expected	5
912	456	the mechanics said the customers laughs	unexpected	5
913	457	the mechanics said the customers swim	expected	5
914	457	the mechanics said the customers swims	unexpected	5
915	458	the mechanics said the customers smile	expected	5
916	458	the mechanics said the customers smiles	unexpected	5
917	459	the mechanics said the customers are tall	expected	5
918	459	the mechanics said the customers is tall	unexpected	5
919	460	the mechanics said the customers are old	expected	5
920	460	the mechanics said the customers is old	unexpected	5
921	461	the mechanics said the customers are young	expected	5
922	461	the mechanics said the customers is young	unexpected	5
923	462	the mechanics said the customers are short	expected	5
924	462	the mechanics said the customers is short	unexpected	5
925	463	the mechanics said the officers laugh	expected	5
926	463	the mechanics said the officers laughs	unexpected	5
927	464	the mechanics said the officers swim	expected	5
928	464	the mechanics said the officers swims	unexpected	5
929	465	the mechanics said the officers smile	expected	5
930	465	the mechanics said the officers smiles	unexpected	5
931	466	the mechanics said the officers are tall	expected	5
932	466	the mechanics said the officers is tall	unexpected	5
933	467	the mechanics said the officers are old	expected	5
934	467	the mechanics said the officers is old	unexpected	5
935	468	the mechanics said the officers are young	expected	5
936	468	the mechanics said the officers is young	unexpected	5
937	469	the mechanics said the officers are short	expected	5
938	469	the mechanics said the officers is short	unexpected	5
939	470	the mechanics said the teachers laugh	expected	5
940	470	the mechanics said the teachers laughs	unexpected	5
941	471	the mechanics said the teachers swim	expected	5
942	471	the mechanics said the teachers swims	unexpected	5
943	472	the mechanics said the teachers smile	expected	5
944	472	the mechanics said the teachers smiles	unexpected	5
945	473	the mechanics said the teachers are tall	expected	5
946	473	the mechanics said the teachers is tall	unexpected	5
947	474	the mechanics said the teachers are old	expected	5
948	474	the mechanics said the teachers is old	unexpected	5
949	475	the mechanics said the teachers are young	expected	5
950	475	the mechanics said the teachers is young	unexpected	5
951	476	the mechanics said the teachers are short	expected	5
952	476	the mechanics said the teachers is short	unexpected	5
953	477	the mechanics said the senators laugh	expected	5
954	477	the mechanics said the senators laughs	unexpected	5
955	478	the mechanics said the senators swim	expected	5
956	478	the mechanics said the senators swims	unexpected	5
957	479	the mechanics said the senators smile	expected	5
958	479	the mechanics said the senators smiles	unexpected	5
959	480	the mechanics said the senators are tall	expected	5
960	480	the mechanics said the senators is tall	unexpected	5
961	481	the mechanics said the senators are old	expected	5
962	481	the mechanics said the senators is old	unexpected	5
963	482	the mechanics said the senators are young	expected	5
964	482	the mechanics said the senators is young	unexpected	5
965	483	the mechanics said the senators are short	expected	5
966	483	the mechanics said the senators is short	unexpected	5
967	484	the mechanics said the consultants laugh	expected	5
968	484	the mechanics said the consultants laughs	unexpected	5
969	485	the mechanics said the consultants swim	expected	5
970	485	the mechanics said the consultants swims	unexpected	5
971	486	the mechanics said the consultants smile	expected	5
972	486	the mechanics said the consultants smiles	unexpected	5
973	487	the mechanics said the consultants are tall	expected	5
974	487	the mechanics said the consultants is tall	unexpected	5
975	488	the mechanics said the consultants are old	expected	5
976	488	the mechanics said the consultants is old	unexpected	5
977	489	the mechanics said the consultants are young	expected	5
978	489	the mechanics said the consultants is young	unexpected	5
979	490	the mechanics said the consultants are short	expected	5
980	490	the mechanics said the consultants is short	unexpected	5
981	491	the mechanics thought the authors laugh	expected	5
982	491	the mechanics thought the authors laughs	unexpected	5
983	492	the mechanics thought the authors swim	expected	5
984	492	the mechanics thought the authors swims	unexpected	5
985	493	the mechanics thought the authors smile	expected	5
986	493	the mechanics thought the authors smiles	unexpected	5
987	494	the mechanics thought the authors are tall	expected	5
988	494	the mechanics thought the authors is tall	unexpected	5
989	495	the mechanics thought the authors are old	expected	5
990	495	the mechanics thought the authors is old	unexpected	5
991	496	the mechanics thought the authors are young	expected	5
992	496	the mechanics thought the authors is young	unexpected	5
993	497	the mechanics thought the authors are short	expected	5
994	497	the mechanics thought the authors is short	unexpected	5
995	498	the mechanics thought the pilots laugh	expected	5
996	498	the mechanics thought the pilots laughs	unexpected	5
997	499	the mechanics thought the pilots swim	expected	5
998	499	the mechanics thought the pilots swims	unexpected	5
999	500	the mechanics thought the pilots smile	expected	5
1000	500	the mechanics thought the pilots smiles	unexpected	5
1001	501	the mechanics thought the pilots are tall	expected	5
1002	501	the mechanics thought the pilots is tall	unexpected	5
1003	502	the mechanics thought the pilots are old	expected	5
1004	502	the mechanics thought the pilots is old	unexpected	5
1005	503	the mechanics thought the pilots are young	expected	5
1006	503	the mechanics thought the pilots is young	unexpected	5
1007	504	the mechanics thought the pilots are short	expected	5
1008	504	the mechanics thought the pilots is short	unexpected	5
1009	505	the mechanics thought the surgeons laugh	expected	5
1010	505	the mechanics thought the surgeons laughs	unexpected	5
1011	506	the mechanics thought the surgeons swim	expected	5
1012	506	the mechanics thought the surgeons swims	unexpected	5
1013	507	the mechanics thought the surgeons smile	expected	5
1014	507	the mechanics thought the surgeons smiles	unexpected	5
1015	508	the mechanics thought the surgeons are tall	expected	5
1016	508	the mechanics thought the surgeons is tall	unexpected	5
1017	509	the mechanics thought the surgeons are old	expected	5
1018	509	the mechanics thought the surgeons is old	unexpected	5
1019	510	the mechanics thought the surgeons are young	expected	5
1020	510	the mechanics thought the surgeons is young	unexpected	5
1021	511	the mechanics thought the surgeons are short	expected	5
1022	511	the mechanics thought the surgeons is short	unexpected	5
1023	512	the mechanics thought the farmers laugh	expected	5
1024	512	the mechanics thought the farmers laughs	unexpected	5
1025	513	the mechanics thought the farmers swim	expected	5
1026	513	the mechanics thought the farmers swims	unexpected	5
1027	514	the mechanics thought the farmers smile	expected	5
1028	514	the mechanics thought the farmers smiles	unexpected	5
1029	515	the mechanics thought the farmers are tall	expected	5
1030	515	the mechanics thought the farmers is tall	unexpected	5
1031	516	the mechanics thought the farmers are old	expected	5
1032	516	the mechanics thought the farmers is old	unexpected	5
1033	517	the mechanics thought the farmers are young	expected	5
1034	517	the mechanics thought the farmers is young	unexpected	5
1035	518	the mechanics thought the farmers are short	expected	5
1036	518	the mechanics thought the farmers is short	unexpected	5
1037	519	the mechanics thought the managers laugh	expected	5
1038	519	the mechanics thought the managers laughs	unexpected	5
1039	520	the mechanics thought the managers swim	expected	5
1040	520	the mechanics thought the managers swims	unexpected	5
1041	521	the mechanics thought the managers smile	expected	5
1042	521	the mechanics thought the managers smiles	unexpected	5
1043	522	the mechanics thought the managers are tall	expected	5
1044	522	the mechanics thought the managers is tall	unexpected	5
1045	523	the mechanics thought the managers are old	expected	5
1046	523	the mechanics thought the managers is old	unexpected	5
1047	524	the mechanics thought the managers are young	expected	5
1048	524	the mechanics thought the managers is young	unexpected	5
1049	525	the mechanics thought the managers are short	expected	5
1050	525	the mechanics thought the managers is short	unexpected	5
1051	526	the mechanics thought the customers laugh	expected	5
1052	526	the mechanics thought the customers laughs	unexpected	5
1053	527	the mechanics thought the customers swim	expected	5
1054	527	the mechanics thought the customers swims	unexpected	5
1055	528	the mechanics thought the customers smile	expected	5
1056	528	the mechanics thought the customers smiles	unexpected	5
1057	529	the mechanics thought the customers are tall	expected	5
1058	529	the mechanics thought the customers is tall	unexpected	5
1059	530	the mechanics thought the customers are old	expected	5
1060	530	the mechanics thought the customers is old	unexpected	5
1061	531	the mechanics thought the customers are young	expected	5
1062	531	the mechanics thought the customers is young	unexpected	5
1063	532	the mechanics thought the customers are short	expected	5
1064	532	the mechanics thought the customers is short	unexpected	5
1065	533	the mechanics thought the officers laugh	expected	5
1066	533	the mechanics thought the officers laughs	unexpected	5
1067	534	the mechanics thought the officers swim	expected	5
1068	534	the mechanics thought the officers swims	unexpected	5
1069	535	the mechanics thought the officers smile	expected	5
1070	535	the mechanics thought the officers smiles	unexpected	5
1071	536	the mechanics thought the officers are tall	expected	5
1072	536	the mechanics thought the officers is tall	unexpected	5
1073	537	the mechanics thought the officers are old	expected	5
1074	537	the mechanics thought the officers is old	unexpected	5
1075	538	the mechanics thought the officers are young	expected	5
1076	538	the mechanics thought the officers is young	unexpected	5
1077	539	the mechanics thought the officers are short	expected	5
1078	539	the mechanics thought the officers is short	unexpected	5
1079	540	the mechanics thought the teachers laugh	expected	5
1080	540	the mechanics thought the teachers laughs	unexpected	5
1081	541	the mechanics thought the teachers swim	expected	5
1082	541	the mechanics thought the teachers swims	unexpected	5
1083	542	the mechanics thought the teachers smile	expected	5
1084	542	the mechanics thought the teachers smiles	unexpected	5
1085	543	the mechanics thought the teachers are tall	expected	5
1086	543	the mechanics thought the teachers is tall	unexpected	5
1087	544	the mechanics thought the teachers are old	expected	5
1088	544	the mechanics thought the teachers is old	unexpected	5
1089	545	the mechanics thought the teachers are young	expected	5
1090	545	the mechanics thought the teachers is young	unexpected	5
1091	546	the mechanics thought the teachers are short	expected	5
1092	546	the mechanics thought the teachers is short	unexpected	5
1093	547	the mechanics thought the senators laugh	expected	5
1094	547	the mechanics thought the senators laughs	unexpected	5
1095	548	the mechanics thought the senators swim	expected	5
1096	548	the mechanics thought the senators swims	unexpected	5
1097	549	the mechanics thought the senators smile	expected	5
1098	549	the mechanics thought the senators smiles	unexpected	5
1099	550	the mechanics thought the senators are tall	expected	5
1100	550	the mechanics thought the senators is tall	unexpected	5
1101	551	the mechanics thought the senators are old	expected	5
1102	551	the mechanics thought the senators is old	unexpected	5
1103	552	the mechanics thought the senators are young	expected	5
1104	552	the mechanics thought the senators is young	unexpected	5
1105	553	the mechanics thought the senators are short	expected	5
1106	553	the mechanics thought the senators is short	unexpected	5
1107	554	the mechanics thought the consultants laugh	expected	5
1108	554	the mechanics thought the consultants laughs	unexpected	5
1109	555	the mechanics thought the consultants swim	expected	5
1110	555	the mechanics thought the consultants swims	unexpected	5
1111	556	the mechanics thought the consultants smile	expected	5
1112	556	the mechanics thought the consultants smiles	unexpected	5
1113	557	the mechanics thought the consultants are tall	expected	5
1114	557	the mechanics thought the consultants is tall	unexpected	5
1115	558	the mechanics thought the consultants are old	expected	5
1116	558	the mechanics thought the consultants is old	unexpected	5
1117	559	the mechanics thought the consultants are young	expected	5
1118	559	the mechanics thought the consultants is young	unexpected	5
1119	560	the mechanics thought the consultants are short	expected	5
1120	560	the mechanics thought the consultants is short	unexpected	5
1121	561	the mechanics knew the authors laugh	expected	5
1122	561	the mechanics knew the authors laughs	unexpected	5
1123	562	the mechanics knew the authors swim	expected	5
1124	562	the mechanics knew the authors swims	unexpected	5
1125	563	the mechanics knew the authors smile	expected	5
1126	563	the mechanics knew the authors smiles	unexpected	5
1127	564	the mechanics knew the authors are tall	expected	5
1128	564	the mechanics knew the authors is tall	unexpected	5
1129	565	the mechanics knew the authors are old	expected	5
1130	565	the mechanics knew the authors is old	unexpected	5
1131	566	the mechanics knew the authors are young	expected	5
1132	566	the mechanics knew the authors is young	unexpected	5
1133	567	the mechanics knew the authors are short	expected	5
1134	567	the mechanics knew the authors is short	unexpected	5
1135	568	the mechanics knew the pilots laugh	expected	5
1136	568	the mechanics knew the pilots laughs	unexpected	5
1137	569	the mechanics knew the pilots swim	expected	5
1138	569	the mechanics knew the pilots swims	unexpected	5
1139	570	the mechanics knew the pilots smile	expected	5
1140	570	the mechanics knew the pilots smiles	unexpected	5
1141	571	the mechanics knew the pilots are tall	expected	5
1142	571	the mechanics knew the pilots is tall	unexpected	5
1143	572	the mechanics knew the pilots are old	expected	5
1144	572	the mechanics knew the pilots is old	unexpected	5
1145	573	the mechanics knew the pilots are young	expected	5
1146	573	the mechanics knew the pilots is young	unexpected	5
1147	574	the mechanics knew the pilots are short	expected	5
1148	574	the mechanics knew the pilots is short	unexpected	5
1149	575	the mechanics knew the surgeons laugh	expected	5
1150	575	the mechanics knew the surgeons laughs	unexpected	5
1151	576	the mechanics knew the surgeons swim	expected	5
1152	576	the mechanics knew the surgeons swims	unexpected	5
1153	577	the mechanics knew the surgeons smile	expected	5
1154	577	the mechanics knew the surgeons smiles	unexpected	5
1155	578	the mechanics knew the surgeons are tall	expected	5
1156	578	the mechanics knew the surgeons is tall	unexpected	5
1157	579	the mechanics knew the surgeons are old	expected	5
1158	579	the mechanics knew the surgeons is old	unexpected	5
1159	580	the mechanics knew the surgeons are young	expected	5
1160	580	the mechanics knew the surgeons is young	unexpected	5
1161	581	the mechanics knew the surgeons are short	expected	5
1162	581	the mechanics knew the surgeons is short	unexpected	5
1163	582	the mechanics knew the farmers laugh	expected	5
1164	582	the mechanics knew the farmers laughs	unexpected	5
1165	583	the mechanics knew the farmers swim	expected	5
1166	583	the mechanics knew the farmers swims	unexpected	5
1167	584	the mechanics knew the farmers smile	expected	5
1168	584	the mechanics knew the farmers smiles	unexpected	5
1169	585	the mechanics knew the farmers are tall	expected	5
1170	585	the mechanics knew the farmers is tall	unexpected	5
1171	586	the mechanics knew the farmers are old	expected	5
1172	586	the mechanics knew the farmers is old	unexpected	5
1173	587	the mechanics knew the farmers are young	expected	5
1174	587	the mechanics knew the farmers is young	unexpected	5
1175	588	the mechanics knew the farmers are short	expected	5
1176	588	the mechanics knew the farmers is short	unexpected	5
1177	589	the mechanics knew the managers laugh	expected	5
1178	589	the mechanics knew the managers laughs	unexpected	5
1179	590	the mechanics knew the managers swim	expected	5
1180	590	the mechanics knew the managers swims	unexpected	5
1181	591	the mechanics knew the managers smile	expected	5
1182	591	the mechanics knew the managers smiles	unexpected	5
1183	592	the mechanics knew the managers are tall	expected	5
1184	592	the mechanics knew the managers is tall	unexpected	5
1185	593	the mechanics knew the managers are old	expected	5
1186	593	the mechanics knew the managers is old	unexpected	5
1187	594	the mechanics knew the managers are young	expected	5
1188	594	the mechanics knew the managers is young	unexpected	5
1189	595	the mechanics knew the managers are short	expected	5
1190	595	the mechanics knew the managers is short	unexpected	5
1191	596	the mechanics knew the customers laugh	expected	5
1192	596	the mechanics knew the customers laughs	unexpected	5
1193	597	the mechanics knew the customers swim	expected	5
1194	597	the mechanics knew the customers swims	unexpected	5
1195	598	the mechanics knew the customers smile	expected	5
1196	598	the mechanics knew the customers smiles	unexpected	5
1197	599	the mechanics knew the customers are tall	expected	5
1198	599	the mechanics knew the customers is tall	unexpected	5
1199	600	the mechanics knew the customers are old	expected	5
1200	600	the mechanics knew the customers is old	unexpected	5
1201	601	the mechanics knew the customers are young	expected	5
1202	601	the mechanics knew the customers is young	unexpected	5
1203	602	the mechanics knew the customers are short	expected	5
1204	602	the mechanics knew the customers is short	unexpected	5
1205	603	the mechanics knew the officers laugh	expected	5
1206	603	the mechanics knew the officers laughs	unexpected	5
1207	604	the mechanics knew the officers swim	expected	5
1208	604	the mechanics knew the officers swims	unexpected	5
1209	605	the mechanics knew the officers smile	expected	5
1210	605	the mechanics knew the officers smiles	unexpected	5
1211	606	the mechanics knew the officers are tall	expected	5
1212	606	the mechanics knew the officers is tall	unexpected	5
1213	607	the mechanics knew the officers are old	expected	5
1214	607	the mechanics knew the officers is old	unexpected	5
1215	608	the mechanics knew the officers are young	expected	5
1216	608	the mechanics knew the officers is young	unexpected	5
1217	609	the mechanics knew the officers are short	expected	5
1218	609	the mechanics knew the officers is short	unexpected	5
1219	610	the mechanics knew the teachers laugh	expected	5
1220	610	the mechanics knew the teachers laughs	unexpected	5
1221	611	the mechanics knew the teachers swim	expected	5
1222	611	the mechanics knew the teachers swims	unexpected	5
1223	612	the mechanics knew the teachers smile	expected	5
1224	612	the mechanics knew the teachers smiles	unexpected	5
1225	613	the mechanics knew the teachers are tall	expected	5
1226	613	the mechanics knew the teachers is tall	unexpected	5
1227	614	the mechanics knew the teachers are old	expected	5
1228	614	the mechanics knew the teachers is old	unexpected	5
1229	615	the mechanics knew the teachers are young	expected	5
1230	615	the mechanics knew the teachers is young	unexpected	5
1231	616	the mechanics knew the teachers are short	expected	5
1232	616	the mechanics knew the teachers is short	unexpected	5
1233	617	the mechanics knew the senators laugh	expected	5
1234	617	the mechanics knew the senators laughs	unexpected	5
1235	618	the mechanics knew the senators swim	expected	5
1236	618	the mechanics knew the senators swims	unexpected	5
1237	619	the mechanics knew the senators smile	expected	5
1238	619	the mechanics knew the senators smiles	unexpected	5
1239	620	the mechanics knew the senators are tall	expected	5
1240	620	the mechanics knew the senators is tall	unexpected	5
1241	621	the mechanics knew the senators are old	expected	5
1242	621	the mechanics knew the senators is old	unexpected	5
1243	622	the mechanics knew the senators are young	expected	5
1244	622	the mechanics knew the senators is young	unexpected	5
1245	623	the mechanics knew the senators are short	expected	5
1246	623	the mechanics knew the senators is short	unexpected	5
1247	624	the mechanics knew the consultants laugh	expected	5
1248	624	the mechanics knew the consultants laughs	unexpected	5
1249	625	the mechanics knew the consultants swim	expected	5
1250	625	the mechanics knew the consultants swims	unexpected	5
1251	626	the mechanics knew the consultants smile	expected	5
1252	626	the mechanics knew the consultants smiles	unexpected	5
1253	627	the mechanics knew the consultants are tall	expected	5
1254	627	the mechanics knew the consultants is tall	unexpected	5
1255	628	the mechanics knew the consultants are old	expected	5
1256	628	the mechanics knew the consultants is old	unexpected	5
1257	629	the mechanics knew the consultants are young	expected	5
1258	629	the mechanics knew the consultants is young	unexpected	5
1259	630	the mechanics knew the consultants are short	expected	5
1260	630	the mechanics knew the consultants is short	unexpected	5
1261	631	the bankers said the authors laugh	expected	5
1262	631	the bankers said the authors laughs	unexpected	5
1263	632	the bankers said the authors swim	expected	5
1264	632	the bankers said the authors swims	unexpected	5
1265	633	the bankers said the authors smile	expected	5
1266	633	the bankers said the authors smiles	unexpected	5
1267	634	the bankers said the authors are tall	expected	5
1268	634	the bankers said the authors is tall	unexpected	5
1269	635	the bankers said the authors are old	expected	5
1270	635	the bankers said the authors is old	unexpected	5
1271	636	the bankers said the authors are young	expected	5
1272	636	the bankers said the authors is young	unexpected	5
1273	637	the bankers said the authors are short	expected	5
1274	637	the bankers said the authors is short	unexpected	5
1275	638	the bankers said the pilots laugh	expected	5
1276	638	the bankers said the pilots laughs	unexpected	5
1277	639	the bankers said the pilots swim	expected	5
1278	639	the bankers said the pilots swims	unexpected	5
1279	640	the bankers said the pilots smile	expected	5
1280	640	the bankers said the pilots smiles	unexpected	5
1281	641	the bankers said the pilots are tall	expected	5
1282	641	the bankers said the pilots is tall	unexpected	5
1283	642	the bankers said the pilots are old	expected	5
1284	642	the bankers said the pilots is old	unexpected	5
1285	643	the bankers said the pilots are young	expected	5
1286	643	the bankers said the pilots is young	unexpected	5
1287	644	the bankers said the pilots are short	expected	5
1288	644	the bankers said the pilots is short	unexpected	5
1289	645	the bankers said the surgeons laugh	expected	5
1290	645	the bankers said the surgeons laughs	unexpected	5
1291	646	the bankers said the surgeons swim	expected	5
1292	646	the bankers said the surgeons swims	unexpected	5
1293	647	the bankers said the surgeons smile	expected	5
1294	647	the bankers said the surgeons smiles	unexpected	5
1295	648	the bankers said the surgeons are tall	expected	5
1296	648	the bankers said the surgeons is tall	unexpected	5
1297	649	the bankers said the surgeons are old	expected	5
1298	649	the bankers said the surgeons is old	unexpected	5
1299	650	the bankers said the surgeons are young	expected	5
1300	650	the bankers said the surgeons is young	unexpected	5
1301	651	the bankers said the surgeons are short	expected	5
1302	651	the bankers said the surgeons is short	unexpected	5
1303	652	the bankers said the farmers laugh	expected	5
1304	652	the bankers said the farmers laughs	unexpected	5
1305	653	the bankers said the farmers swim	expected	5
1306	653	the bankers said the farmers swims	unexpected	5
1307	654	the bankers said the farmers smile	expected	5
1308	654	the bankers said the farmers smiles	unexpected	5
1309	655	the bankers said the farmers are tall	expected	5
1310	655	the bankers said the farmers is tall	unexpected	5
1311	656	the bankers said the farmers are old	expected	5
1312	656	the bankers said the farmers is old	unexpected	5
1313	657	the bankers said the farmers are young	expected	5
1314	657	the bankers said the farmers is young	unexpected	5
1315	658	the bankers said the farmers are short	expected	5
1316	658	the bankers said the farmers is short	unexpected	5
1317	659	the bankers said the managers laugh	expected	5
1318	659	the bankers said the managers laughs	unexpected	5
1319	660	the bankers said the managers swim	expected	5
1320	660	the bankers said the managers swims	unexpected	5
1321	661	the bankers said the managers smile	expected	5
1322	661	the bankers said the managers smiles	unexpected	5
1323	662	the bankers said the managers are tall	expected	5
1324	662	the bankers said the managers is tall	unexpected	5
1325	663	the bankers said the managers are old	expected	5
1326	663	the bankers said the managers is old	unexpected	5
1327	664	the bankers said the managers are young	expected	5
1328	664	the bankers said the managers is young	unexpected	5
1329	665	the bankers said the managers are short	expected	5
1330	665	the bankers said the managers is short	unexpected	5
1331	666	the bankers said the customers laugh	expected	5
1332	666	the bankers said the customers laughs	unexpected	5
1333	667	the bankers said the customers swim	expected	5
1334	667	the bankers said the customers swims	unexpected	5
1335	668	the bankers said the customers smile	expected	5
1336	668	the bankers said the customers smiles	unexpected	5
1337	669	the bankers said the customers are tall	expected	5
1338	669	the bankers said the customers is tall	unexpected	5
1339	670	the bankers said the customers are old	expected	5
1340	670	the bankers said the customers is old	unexpected	5
1341	671	the bankers said the customers are young	expected	5
1342	671	the bankers said the customers is young	unexpected	5
1343	672	the bankers said the customers are short	expected	5
1344	672	the bankers said the customers is short	unexpected	5
1345	673	the bankers said the officers laugh	expected	5
1346	673	the bankers said the officers laughs	unexpected	5
1347	674	the bankers said the officers swim	expected	5
1348	674	the bankers said the officers swims	unexpected	5
1349	675	the bankers said the officers smile	expected	5
1350	675	the bankers said the officers smiles	unexpected	5
1351	676	the bankers said the officers are tall	expected	5
1352	676	the bankers said the officers is tall	unexpected	5
1353	677	the bankers said the officers are old	expected	5
1354	677	the bankers said the officers is old	unexpected	5
1355	678	the bankers said the officers are young	expected	5
1356	678	the bankers said the officers is young	unexpected	5
1357	679	the bankers said the officers are short	expected	5
1358	679	the bankers said the officers is short	unexpected	5
1359	680	the bankers said the teachers laugh	expected	5
1360	680	the bankers said the teachers laughs	unexpected	5
1361	681	the bankers said the teachers swim	expected	5
1362	681	the bankers said the teachers swims	unexpected	5
1363	682	the bankers said the teachers smile	expected	5
1364	682	the bankers said the teachers smiles	unexpected	5
1365	683	the bankers said the teachers are tall	expected	5
1366	683	the bankers said the teachers is tall	unexpected	5
1367	684	the bankers said the teachers are old	expected	5
1368	684	the bankers said the teachers is old	unexpected	5
1369	685	the bankers said the teachers are young	expected	5
1370	685	the bankers said the teachers is young	unexpected	5
1371	686	the bankers said the teachers are short	expected	5
1372	686	the bankers said the teachers is short	unexpected	5
1373	687	the bankers said the senators laugh	expected	5
1374	687	the bankers said the senators laughs	unexpected	5
1375	688	the bankers said the senators swim	expected	5
1376	688	the bankers said the senators swims	unexpected	5
1377	689	the bankers said the senators smile	expected	5
1378	689	the bankers said the senators smiles	unexpected	5
1379	690	the bankers said the senators are tall	expected	5
1380	690	the bankers said the senators is tall	unexpected	5
1381	691	the bankers said the senators are old	expected	5
1382	691	the bankers said the senators is old	unexpected	5
1383	692	the bankers said the senators are young	expected	5
1384	692	the bankers said the senators is young	unexpected	5
1385	693	the bankers said the senators are short	expected	5
1386	693	the bankers said the senators is short	unexpected	5
1387	694	the bankers said the consultants laugh	expected	5
1388	694	the bankers said the consultants laughs	unexpected	5
1389	695	the bankers said the consultants swim	expected	5
1390	695	the bankers said the consultants swims	unexpected	5
1391	696	the bankers said the consultants smile	expected	5
1392	696	the bankers said the consultants smiles	unexpected	5
1393	697	the bankers said the consultants are tall	expected	5
1394	697	the bankers said the consultants is tall	unexpected	5
1395	698	the bankers said the consultants are old	expected	5
1396	698	the bankers said the consultants is old	unexpected	5
1397	699	the bankers said the consultants are young	expected	5
1398	699	the bankers said the consultants is young	unexpected	5
1399	700	the bankers said the consultants are short	expected	5
1400	700	the bankers said the consultants is short	unexpected	5
1401	701	the bankers thought the authors laugh	expected	5
1402	701	the bankers thought the authors laughs	unexpected	5
1403	702	the bankers thought the authors swim	expected	5
1404	702	the bankers thought the authors swims	unexpected	5
1405	703	the bankers thought the authors smile	expected	5
1406	703	the bankers thought the authors smiles	unexpected	5
1407	704	the bankers thought the authors are tall	expected	5
1408	704	the bankers thought the authors is tall	unexpected	5
1409	705	the bankers thought the authors are old	expected	5
1410	705	the bankers thought the authors is old	unexpected	5
1411	706	the bankers thought the authors are young	expected	5
1412	706	the bankers thought the authors is young	unexpected	5
1413	707	the bankers thought the authors are short	expected	5
1414	707	the bankers thought the authors is short	unexpected	5
1415	708	the bankers thought the pilots laugh	expected	5
1416	708	the bankers thought the pilots laughs	unexpected	5
1417	709	the bankers thought the pilots swim	expected	5
1418	709	the bankers thought the pilots swims	unexpected	5
1419	710	the bankers thought the pilots smile	expected	5
1420	710	the bankers thought the pilots smiles	unexpected	5
1421	711	the bankers thought the pilots are tall	expected	5
1422	711	the bankers thought the pilots is tall	unexpected	5
1423	712	the bankers thought the pilots are old	expected	5
1424	712	the bankers thought the pilots is old	unexpected	5
1425	713	the bankers thought the pilots are young	expected	5
1426	713	the bankers thought the pilots is young	unexpected	5
1427	714	the bankers thought the pilots are short	expected	5
1428	714	the bankers thought the pilots is short	unexpected	5
1429	715	the bankers thought the surgeons laugh	expected	5
