sentid	pairid	sentence	comparison	ROI
4235	2118	the teacher that the ministers hate is tall	expected	6
4236	2118	the teacher that the ministers hate are tall	unexpected	6
4237	2119	the teacher that the ministers hate is old	expected	6
4238	2119	the teacher that the ministers hate are old	unexpected	6
4239	2120	the teacher that the ministers hate is young	expected	6
4240	2120	the teacher that the ministers hate are young	unexpected	6
4241	2121	the teacher that the ministers hate is short	expected	6
4242	2121	the teacher that the ministers hate are short	unexpected	6
4243	2122	the teacher that the ministers love laughs	expected	6
4244	2122	the teacher that the ministers love laugh	unexpected	6
4245	2123	the teacher that the ministers love swims	expected	6
4246	2123	the teacher that the ministers love swim	unexpected	6
4247	2124	the teacher that the ministers love smiles	expected	6
4248	2124	the teacher that the ministers love smile	unexpected	6
4249	2125	the teacher that the ministers love is tall	expected	6
4250	2125	the teacher that the ministers love are tall	unexpected	6
4251	2126	the teacher that the ministers love is old	expected	6
4252	2126	the teacher that the ministers love are old	unexpected	6
4253	2127	the teacher that the ministers love is young	expected	6
4254	2127	the teacher that the ministers love are young	unexpected	6
4255	2128	the teacher that the ministers love is short	expected	6
4256	2128	the teacher that the ministers love are short	unexpected	6
4257	2129	the teacher that the taxi drivers like laughs	expected	7
4258	2129	the teacher that the taxi drivers like laugh	unexpected	7
4259	2130	the teacher that the taxi drivers like swims	expected	7
4260	2130	the teacher that the taxi drivers like swim	unexpected	7
4261	2131	the teacher that the taxi drivers like smiles	expected	7
4262	2131	the teacher that the taxi drivers like smile	unexpected	7
4263	2132	the teacher that the taxi drivers like is tall	expected	7
4264	2132	the teacher that the taxi drivers like are tall	unexpected	7
4265	2133	the teacher that the taxi drivers like is old	expected	7
4266	2133	the teacher that the taxi drivers like are old	unexpected	7
4267	2134	the teacher that the taxi drivers like is young	expected	7
4268	2134	the teacher that the taxi drivers like are young	unexpected	7
4269	2135	the teacher that the taxi drivers like is short	expected	7
4270	2135	the teacher that the taxi drivers like are short	unexpected	7
4271	2136	the teacher that the taxi drivers admire laughs	expected	7
4272	2136	the teacher that the taxi drivers admire laugh	unexpected	7
4273	2137	the teacher that the taxi drivers admire swims	expected	7
4274	2137	the teacher that the taxi drivers admire swim	unexpected	7
4275	2138	the teacher that the taxi drivers admire smiles	expected	7
4276	2138	the teacher that the taxi drivers admire smile	unexpected	7
4277	2139	the teacher that the taxi drivers admire is tall	expected	7
4278	2139	the teacher that the taxi drivers admire are tall	unexpected	7
4279	2140	the teacher that the taxi drivers admire is old	expected	7
4280	2140	the teacher that the taxi drivers admire are old	unexpected	7
4281	2141	the teacher that the taxi drivers admire is young	expected	7
4282	2141	the teacher that the taxi drivers admire are young	unexpected	7
4283	2142	the teacher that the taxi drivers admire is short	expected	7
4284	2142	the teacher that the taxi drivers admire are short	unexpected	7
4285	2143	the teacher that the taxi drivers hate laughs	expected	7
4286	2143	the teacher that the taxi drivers hate laugh	unexpected	7
4287	2144	the teacher that the taxi drivers hate swims	expected	7
4288	2144	the teacher that the taxi drivers hate swim	unexpected	7
4289	2145	the teacher that the taxi drivers hate smiles	expected	7
4290	2145	the teacher that the taxi drivers hate smile	unexpected	7
4291	2146	the teacher that the taxi drivers hate is tall	expected	7
4292	2146	the teacher that the taxi drivers hate are tall	unexpected	7
4293	2147	the teacher that the taxi drivers hate is old	expected	7
4294	2147	the teacher that the taxi drivers hate are old	unexpected	7
4295	2148	the teacher that the taxi drivers hate is young	expected	7
4296	2148	the teacher that the taxi drivers hate are young	unexpected	7
4297	2149	the teacher that the taxi drivers hate is short	expected	7
4298	2149	the teacher that the taxi drivers hate are short	unexpected	7
4299	2150	the teacher that the taxi drivers love laughs	expected	7
4300	2150	the teacher that the taxi drivers love laugh	unexpected	7
4301	2151	the teacher that the taxi drivers love swims	expected	7
4302	2151	the teacher that the taxi drivers love swim	unexpected	7
4303	2152	the teacher that the taxi drivers love smiles	expected	7
4304	2152	the teacher that the taxi drivers love smile	unexpected	7
4305	2153	the teacher that the taxi drivers love is tall	expected	7
4306	2153	the teacher that the taxi drivers love are tall	unexpected	7
4307	2154	the teacher that the taxi drivers love is old	expected	7
4308	2154	the teacher that the taxi drivers love are old	unexpected	7
4309	2155	the teacher that the taxi drivers love is young	expected	7
4310	2155	the teacher that the taxi drivers love are young	unexpected	7
4311	2156	the teacher that the taxi drivers love is short	expected	7
4312	2156	the teacher that the taxi drivers love are short	unexpected	7
4313	2157	the teacher that the assistants like laughs	expected	6
4314	2157	the teacher that the assistants like laugh	unexpected	6
4315	2158	the teacher that the assistants like swims	expected	6
4316	2158	the teacher that the assistants like swim	unexpected	6
4317	2159	the teacher that the assistants like smiles	expected	6
4318	2159	the teacher that the assistants like smile	unexpected	6
4319	2160	the teacher that the assistants like is tall	expected	6
4320	2160	the teacher that the assistants like are tall	unexpected	6
4321	2161	the teacher that the assistants like is old	expected	6
4322	2161	the teacher that the assistants like are old	unexpected	6
4323	2162	the teacher that the assistants like is young	expected	6
4324	2162	the teacher that the assistants like are young	unexpected	6
4325	2163	the teacher that the assistants like is short	expected	6
4326	2163	the teacher that the assistants like are short	unexpected	6
4327	2164	the teacher that the assistants admire laughs	expected	6
4328	2164	the teacher that the assistants admire laugh	unexpected	6
4329	2165	the teacher that the assistants admire swims	expected	6
4330	2165	the teacher that the assistants admire swim	unexpected	6
4331	2166	the teacher that the assistants admire smiles	expected	6
4332	2166	the teacher that the assistants admire smile	unexpected	6
4333	2167	the teacher that the assistants admire is tall	expected	6
4334	2167	the teacher that the assistants admire are tall	unexpected	6
4335	2168	the teacher that the assistants admire is old	expected	6
4336	2168	the teacher that the assistants admire are old	unexpected	6
4337	2169	the teacher that the assistants admire is young	expected	6
4338	2169	the teacher that the assistants admire are young	unexpected	6
4339	2170	the teacher that the assistants admire is short	expected	6
4340	2170	the teacher that the assistants admire are short	unexpected	6
4341	2171	the teacher that the assistants hate laughs	expected	6
4342	2171	the teacher that the assistants hate laugh	unexpected	6
4343	2172	the teacher that the assistants hate swims	expected	6
4344	2172	the teacher that the assistants hate swim	unexpected	6
4345	2173	the teacher that the assistants hate smiles	expected	6
4346	2173	the teacher that the assistants hate smile	unexpected	6
4347	2174	the teacher that the assistants hate is tall	expected	6
4348	2174	the teacher that the assistants hate are tall	unexpected	6
4349	2175	the teacher that the assistants hate is old	expected	6
4350	2175	the teacher that the assistants hate are old	unexpected	6
4351	2176	the teacher that the assistants hate is young	expected	6
4352	2176	the teacher that the assistants hate are young	unexpected	6
4353	2177	the teacher that the assistants hate is short	expected	6
4354	2177	the teacher that the assistants hate are short	unexpected	6
4355	2178	the teacher that the assistants love laughs	expected	6
4356	2178	the teacher that the assistants love laugh	unexpected	6
4357	2179	the teacher that the assistants love swims	expected	6
4358	2179	the teacher that the assistants love swim	unexpected	6
4359	2180	the teacher that the assistants love smiles	expected	6
4360	2180	the teacher that the assistants love smile	unexpected	6
4361	2181	the teacher that the assistants love is tall	expected	6
4362	2181	the teacher that the assistants love are tall	unexpected	6
4363	2182	the teacher that the assistants love is old	expected	6
4364	2182	the teacher that the assistants love are old	unexpected	6
4365	2183	the teacher that the assistants love is young	expected	6
4366	2183	the teacher that the assistants love are young	unexpected	6
4367	2184	the teacher that the assistants love is short	expected	6
4368	2184	the teacher that the assistants love are short	unexpected	6
4369	2185	the teacher that the executives like laughs	expected	6
4370	2185	the teacher that the executives like laugh	unexpected	6
4371	2186	the teacher that the executives like swims	expected	6
4372	2186	the teacher that the executives like swim	unexpected	6
4373	2187	the teacher that the executives like smiles	expected	6
4374	2187	the teacher that the executives like smile	unexpected	6
4375	2188	the teacher that the executives like is tall	expected	6
4376	2188	the teacher that the executives like are tall	unexpected	6
4377	2189	the teacher that the executives like is old	expected	6
4378	2189	the teacher that the executives like are old	unexpected	6
4379	2190	the teacher that the executives like is young	expected	6
4380	2190	the teacher that the executives like are young	unexpected	6
4381	2191	the teacher that the executives like is short	expected	6
4382	2191	the teacher that the executives like are short	unexpected	6
4383	2192	the teacher that the executives admire laughs	expected	6
4384	2192	the teacher that the executives admire laugh	unexpected	6
4385	2193	the teacher that the executives admire swims	expected	6
4386	2193	the teacher that the executives admire swim	unexpected	6
4387	2194	the teacher that the executives admire smiles	expected	6
4388	2194	the teacher that the executives admire smile	unexpected	6
4389	2195	the teacher that the executives admire is tall	expected	6
4390	2195	the teacher that the executives admire are tall	unexpected	6
4391	2196	the teacher that the executives admire is old	expected	6
4392	2196	the teacher that the executives admire are old	unexpected	6
4393	2197	the teacher that the executives admire is young	expected	6
4394	2197	the teacher that the executives admire are young	unexpected	6
4395	2198	the teacher that the executives admire is short	expected	6
4396	2198	the teacher that the executives admire are short	unexpected	6
4397	2199	the teacher that the executives hate laughs	expected	6
4398	2199	the teacher that the executives hate laugh	unexpected	6
4399	2200	the teacher that the executives hate swims	expected	6
4400	2200	the teacher that the executives hate swim	unexpected	6
4401	2201	the teacher that the executives hate smiles	expected	6
4402	2201	the teacher that the executives hate smile	unexpected	6
4403	2202	the teacher that the executives hate is tall	expected	6
4404	2202	the teacher that the executives hate are tall	unexpected	6
4405	2203	the teacher that the executives hate is old	expected	6
4406	2203	the teacher that the executives hate are old	unexpected	6
4407	2204	the teacher that the executives hate is young	expected	6
4408	2204	the teacher that the executives hate are young	unexpected	6
4409	2205	the teacher that the executives hate is short	expected	6
4410	2205	the teacher that the executives hate are short	unexpected	6
4411	2206	the teacher that the executives love laughs	expected	6
4412	2206	the teacher that the executives love laugh	unexpected	6
4413	2207	the teacher that the executives love swims	expected	6
4414	2207	the teacher that the executives love swim	unexpected	6
4415	2208	the teacher that the executives love smiles	expected	6
4416	2208	the teacher that the executives love smile	unexpected	6
4417	2209	the teacher that the executives love is tall	expected	6
4418	2209	the teacher that the executives love are tall	unexpected	6
4419	2210	the teacher that the executives love is old	expected	6
4420	2210	the teacher that the executives love are old	unexpected	6
4421	2211	the teacher that the executives love is young	expected	6
4422	2211	the teacher that the executives love are young	unexpected	6
4423	2212	the teacher that the executives love is short	expected	6
4424	2212	the teacher that the executives love are short	unexpected	6
4425	2213	the teacher that the parents like laughs	expected	6
4426	2213	the teacher that the parents like laugh	unexpected	6
4427	2214	the teacher that the parents like swims	expected	6
4428	2214	the teacher that the parents like swim	unexpected	6
4429	2215	the teacher that the parents like smiles	expected	6
4430	2215	the teacher that the parents like smile	unexpected	6
4431	2216	the teacher that the parents like is tall	expected	6
4432	2216	the teacher that the parents like are tall	unexpected	6
4433	2217	the teacher that the parents like is old	expected	6
4434	2217	the teacher that the parents like are old	unexpected	6
4435	2218	the teacher that the parents like is young	expected	6
4436	2218	the teacher that the parents like are young	unexpected	6
4437	2219	the teacher that the parents like is short	expected	6
4438	2219	the teacher that the parents like are short	unexpected	6
4439	2220	the teacher that the parents admire laughs	expected	6
4440	2220	the teacher that the parents admire laugh	unexpected	6
4441	2221	the teacher that the parents admire swims	expected	6
4442	2221	the teacher that the parents admire swim	unexpected	6
4443	2222	the teacher that the parents admire smiles	expected	6
4444	2222	the teacher that the parents admire smile	unexpected	6
4445	2223	the teacher that the parents admire is tall	expected	6
4446	2223	the teacher that the parents admire are tall	unexpected	6
4447	2224	the teacher that the parents admire is old	expected	6
4448	2224	the teacher that the parents admire are old	unexpected	6
4449	2225	the teacher that the parents admire is young	expected	6
4450	2225	the teacher that the parents admire are young	unexpected	6
4451	2226	the teacher that the parents admire is short	expected	6
4452	2226	the teacher that the parents admire are short	unexpected	6
4453	2227	the teacher that the parents hate laughs	expected	6
4454	2227	the teacher that the parents hate laugh	unexpected	6
4455	2228	the teacher that the parents hate swims	expected	6
4456	2228	the teacher that the parents hate swim	unexpected	6
4457	2229	the teacher that the parents hate smiles	expected	6
4458	2229	the teacher that the parents hate smile	unexpected	6
4459	2230	the teacher that the parents hate is tall	expected	6
4460	2230	the teacher that the parents hate are tall	unexpected	6
4461	2231	the teacher that the parents hate is old	expected	6
4462	2231	the teacher that the parents hate are old	unexpected	6
4463	2232	the teacher that the parents hate is young	expected	6
4464	2232	the teacher that the parents hate are young	unexpected	6
4465	2233	the teacher that the parents hate is short	expected	6
4466	2233	the teacher that the parents hate are short	unexpected	6
4467	2234	the teacher that the parents love laughs	expected	6
4468	2234	the teacher that the parents love laugh	unexpected	6
4469	2235	the teacher that the parents love swims	expected	6
4470	2235	the teacher that the parents love swim	unexpected	6
4471	2236	the teacher that the parents love smiles	expected	6
4472	2236	the teacher that the parents love smile	unexpected	6
4473	2237	the teacher that the parents love is tall	expected	6
4474	2237	the teacher that the parents love are tall	unexpected	6
4475	2238	the teacher that the parents love is old	expected	6
4476	2238	the teacher that the parents love are old	unexpected	6
4477	2239	the teacher that the parents love is young	expected	6
4478	2239	the teacher that the parents love are young	unexpected	6
4479	2240	the teacher that the parents love is short	expected	6
4480	2240	the teacher that the parents love are short	unexpected	6
4481	2241	the senator that the guards like laughs	expected	6
4482	2241	the senator that the guards like laugh	unexpected	6
4483	2242	the senator that the guards like swims	expected	6
4484	2242	the senator that the guards like swim	unexpected	6
4485	2243	the senator that the guards like smiles	expected	6
4486	2243	the senator that the guards like smile	unexpected	6
4487	2244	the senator that the guards like is tall	expected	6
4488	2244	the senator that the guards like are tall	unexpected	6
4489	2245	the senator that the guards like is old	expected	6
4490	2245	the senator that the guards like are old	unexpected	6
4491	2246	the senator that the guards like is young	expected	6
4492	2246	the senator that the guards like are young	unexpected	6
4493	2247	the senator that the guards like is short	expected	6
4494	2247	the senator that the guards like are short	unexpected	6
4495	2248	the senator that the guards admire laughs	expected	6
4496	2248	the senator that the guards admire laugh	unexpected	6
4497	2249	the senator that the guards admire swims	expected	6
4498	2249	the senator that the guards admire swim	unexpected	6
4499	2250	the senator that the guards admire smiles	expected	6
4500	2250	the senator that the guards admire smile	unexpected	6
4501	2251	the senator that the guards admire is tall	expected	6
4502	2251	the senator that the guards admire are tall	unexpected	6
4503	2252	the senator that the guards admire is old	expected	6
4504	2252	the senator that the guards admire are old	unexpected	6
4505	2253	the senator that the guards admire is young	expected	6
4506	2253	the senator that the guards admire are young	unexpected	6
4507	2254	the senator that the guards admire is short	expected	6
4508	2254	the senator that the guards admire are short	unexpected	6
4509	2255	the senator that the guards hate laughs	expected	6
4510	2255	the senator that the guards hate laugh	unexpected	6
4511	2256	the senator that the guards hate swims	expected	6
4512	2256	the senator that the guards hate swim	unexpected	6
4513	2257	the senator that the guards hate smiles	expected	6
4514	2257	the senator that the guards hate smile	unexpected	6
4515	2258	the senator that the guards hate is tall	expected	6
4516	2258	the senator that the guards hate are tall	unexpected	6
4517	2259	the senator that the guards hate is old	expected	6
4518	2259	the senator that the guards hate are old	unexpected	6
4519	2260	the senator that the guards hate is young	expected	6
4520	2260	the senator that the guards hate are young	unexpected	6
4521	2261	the senator that the guards hate is short	expected	6
4522	2261	the senator that the guards hate are short	unexpected	6
4523	2262	the senator that the guards love laughs	expected	6
4524	2262	the senator that the guards love laugh	unexpected	6
4525	2263	the senator that the guards love swims	expected	6
4526	2263	the senator that the guards love swim	unexpected	6
4527	2264	the senator that the guards love smiles	expected	6
4528	2264	the senator that the guards love smile	unexpected	6
4529	2265	the senator that the guards love is tall	expected	6
4530	2265	the senator that the guards love are tall	unexpected	6
4531	2266	the senator that the guards love is old	expected	6
4532	2266	the senator that the guards love are old	unexpected	6
4533	2267	the senator that the guards love is young	expected	6
4534	2267	the senator that the guards love are young	unexpected	6
4535	2268	the senator that the guards love is short	expected	6
4536	2268	the senator that the guards love are short	unexpected	6
4537	2269	the senator that the chefs like laughs	expected	6
4538	2269	the senator that the chefs like laugh	unexpected	6
4539	2270	the senator that the chefs like swims	expected	6
4540	2270	the senator that the chefs like swim	unexpected	6
4541	2271	the senator that the chefs like smiles	expected	6
4542	2271	the senator that the chefs like smile	unexpected	6
4543	2272	the senator that the chefs like is tall	expected	6
4544	2272	the senator that the chefs like are tall	unexpected	6
4545	2273	the senator that the chefs like is old	expected	6
4546	2273	the senator that the chefs like are old	unexpected	6
4547	2274	the senator that the chefs like is young	expected	6
4548	2274	the senator that the chefs like are young	unexpected	6
4549	2275	the senator that the chefs like is short	expected	6
4550	2275	the senator that the chefs like are short	unexpected	6
4551	2276	the senator that the chefs admire laughs	expected	6
4552	2276	the senator that the chefs admire laugh	unexpected	6
4553	2277	the senator that the chefs admire swims	expected	6
4554	2277	the senator that the chefs admire swim	unexpected	6
4555	2278	the senator that the chefs admire smiles	expected	6
4556	2278	the senator that the chefs admire smile	unexpected	6
4557	2279	the senator that the chefs admire is tall	expected	6
4558	2279	the senator that the chefs admire are tall	unexpected	6
4559	2280	the senator that the chefs admire is old	expected	6
4560	2280	the senator that the chefs admire are old	unexpected	6
4561	2281	the senator that the chefs admire is young	expected	6
4562	2281	the senator that the chefs admire are young	unexpected	6
4563	2282	the senator that the chefs admire is short	expected	6
4564	2282	the senator that the chefs admire are short	unexpected	6
4565	2283	the senator that the chefs hate laughs	expected	6
4566	2283	the senator that the chefs hate laugh	unexpected	6
4567	2284	the senator that the chefs hate swims	expected	6
4568	2284	the senator that the chefs hate swim	unexpected	6
4569	2285	the senator that the chefs hate smiles	expected	6
4570	2285	the senator that the chefs hate smile	unexpected	6
4571	2286	the senator that the chefs hate is tall	expected	6
4572	2286	the senator that the chefs hate are tall	unexpected	6
4573	2287	the senator that the chefs hate is old	expected	6
4574	2287	the senator that the chefs hate are old	unexpected	6
4575	2288	the senator that the chefs hate is young	expected	6
4576	2288	the senator that the chefs hate are young	unexpected	6
4577	2289	the senator that the chefs hate is short	expected	6
4578	2289	the senator that the chefs hate are short	unexpected	6
4579	2290	the senator that the chefs love laughs	expected	6
4580	2290	the senator that the chefs love laugh	unexpected	6
4581	2291	the senator that the chefs love swims	expected	6
4582	2291	the senator that the chefs love swim	unexpected	6
4583	2292	the senator that the chefs love smiles	expected	6
4584	2292	the senator that the chefs love smile	unexpected	6
4585	2293	the senator that the chefs love is tall	expected	6
4586	2293	the senator that the chefs love are tall	unexpected	6
4587	2294	the senator that the chefs love is old	expected	6
4588	2294	the senator that the chefs love are old	unexpected	6
4589	2295	the senator that the chefs love is young	expected	6
4590	2295	the senator that the chefs love are young	unexpected	6
4591	2296	the senator that the chefs love is short	expected	6
4592	2296	the senator that the chefs love are short	unexpected	6
4593	2297	the senator that the architects like laughs	expected	6
4594	2297	the senator that the architects like laugh	unexpected	6
4595	2298	the senator that the architects like swims	expected	6
4596	2298	the senator that the architects like swim	unexpected	6
4597	2299	the senator that the architects like smiles	expected	6
4598	2299	the senator that the architects like smile	unexpected	6
4599	2300	the senator that the architects like is tall	expected	6
4600	2300	the senator that the architects like are tall	unexpected	6
4601	2301	the senator that the architects like is old	expected	6
4602	2301	the senator that the architects like are old	unexpected	6
4603	2302	the senator that the architects like is young	expected	6
4604	2302	the senator that the architects like are young	unexpected	6
4605	2303	the senator that the architects like is short	expected	6
4606	2303	the senator that the architects like are short	unexpected	6
4607	2304	the senator that the architects admire laughs	expected	6
4608	2304	the senator that the architects admire laugh	unexpected	6
4609	2305	the senator that the architects admire swims	expected	6
4610	2305	the senator that the architects admire swim	unexpected	6
4611	2306	the senator that the architects admire smiles	expected	6
4612	2306	the senator that the architects admire smile	unexpected	6
4613	2307	the senator that the architects admire is tall	expected	6
4614	2307	the senator that the architects admire are tall	unexpected	6
4615	2308	the senator that the architects admire is old	expected	6
4616	2308	the senator that the architects admire are old	unexpected	6
4617	2309	the senator that the architects admire is young	expected	6
4618	2309	the senator that the architects admire are young	unexpected	6
4619	2310	the senator that the architects admire is short	expected	6
4620	2310	the senator that the architects admire are short	unexpected	6
4621	2311	the senator that the architects hate laughs	expected	6
4622	2311	the senator that the architects hate laugh	unexpected	6
4623	2312	the senator that the architects hate swims	expected	6
4624	2312	the senator that the architects hate swim	unexpected	6
4625	2313	the senator that the architects hate smiles	expected	6
4626	2313	the senator that the architects hate smile	unexpected	6
4627	2314	the senator that the architects hate is tall	expected	6
4628	2314	the senator that the architects hate are tall	unexpected	6
4629	2315	the senator that the architects hate is old	expected	6
4630	2315	the senator that the architects hate are old	unexpected	6
4631	2316	the senator that the architects hate is young	expected	6
4632	2316	the senator that the architects hate are young	unexpected	6
4633	2317	the senator that the architects hate is short	expected	6
4634	2317	the senator that the architects hate are short	unexpected	6
4635	2318	the senator that the architects love laughs	expected	6
4636	2318	the senator that the architects love laugh	unexpected	6
4637	2319	the senator that the architects love swims	expected	6
4638	2319	the senator that the architects love swim	unexpected	6
4639	2320	the senator that the architects love smiles	expected	6
4640	2320	the senator that the architects love smile	unexpected	6
4641	2321	the senator that the architects love is tall	expected	6
4642	2321	the senator that the architects love are tall	unexpected	6
4643	2322	the senator that the architects love is old	expected	6
4644	2322	the senator that the architects love are old	unexpected	6
4645	2323	the senator that the architects love is young	expected	6
4646	2323	the senator that the architects love are young	unexpected	6
4647	2324	the senator that the architects love is short	expected	6
4648	2324	the senator that the architects love are short	unexpected	6
4649	2325	the senator that the skaters like laughs	expected	6
4650	2325	the senator that the skaters like laugh	unexpected	6
4651	2326	the senator that the skaters like swims	expected	6
4652	2326	the senator that the skaters like swim	unexpected	6
4653	2327	the senator that the skaters like smiles	expected	6
4654	2327	the senator that the skaters like smile	unexpected	6
4655	2328	the senator that the skaters like is tall	expected	6
4656	2328	the senator that the skaters like are tall	unexpected	6
4657	2329	the senator that the skaters like is old	expected	6
4658	2329	the senator that the skaters like are old	unexpected	6
4659	2330	the senator that the skaters like is young	expected	6
4660	2330	the senator that the skaters like are young	unexpected	6
4661	2331	the senator that the skaters like is short	expected	6
4662	2331	the senator that the skaters like are short	unexpected	6
4663	2332	the senator that the skaters admire laughs	expected	6
4664	2332	the senator that the skaters admire laugh	unexpected	6
4665	2333	the senator that the skaters admire swims	expected	6
4666	2333	the senator that the skaters admire swim	unexpected	6
4667	2334	the senator that the skaters admire smiles	expected	6
4668	2334	the senator that the skaters admire smile	unexpected	6
4669	2335	the senator that the skaters admire is tall	expected	6
4670	2335	the senator that the skaters admire are tall	unexpected	6
4671	2336	the senator that the skaters admire is old	expected	6
4672	2336	the senator that the skaters admire are old	unexpected	6
4673	2337	the senator that the skaters admire is young	expected	6
4674	2337	the senator that the skaters admire are young	unexpected	6
4675	2338	the senator that the skaters admire is short	expected	6
4676	2338	the senator that the skaters admire are short	unexpected	6
4677	2339	the senator that the skaters hate laughs	expected	6
4678	2339	the senator that the skaters hate laugh	unexpected	6
4679	2340	the senator that the skaters hate swims	expected	6
4680	2340	the senator that the skaters hate swim	unexpected	6
4681	2341	the senator that the skaters hate smiles	expected	6
4682	2341	the senator that the skaters hate smile	unexpected	6
4683	2342	the senator that the skaters hate is tall	expected	6
4684	2342	the senator that the skaters hate are tall	unexpected	6
4685	2343	the senator that the skaters hate is old	expected	6
4686	2343	the senator that the skaters hate are old	unexpected	6
4687	2344	the senator that the skaters hate is young	expected	6
4688	2344	the senator that the skaters hate are young	unexpected	6
4689	2345	the senator that the skaters hate is short	expected	6
4690	2345	the senator that the skaters hate are short	unexpected	6
4691	2346	the senator that the skaters love laughs	expected	6
4692	2346	the senator that the skaters love laugh	unexpected	6
4693	2347	the senator that the skaters love swims	expected	6
4694	2347	the senator that the skaters love swim	unexpected	6
4695	2348	the senator that the skaters love smiles	expected	6
4696	2348	the senator that the skaters love smile	unexpected	6
4697	2349	the senator that the skaters love is tall	expected	6
4698	2349	the senator that the skaters love are tall	unexpected	6
4699	2350	the senator that the skaters love is old	expected	6
4700	2350	the senator that the skaters love are old	unexpected	6
4701	2351	the senator that the skaters love is young	expected	6
4702	2351	the senator that the skaters love are young	unexpected	6
4703	2352	the senator that the skaters love is short	expected	6
4704	2352	the senator that the skaters love are short	unexpected	6
4705	2353	the senator that the dancers like laughs	expected	6
4706	2353	the senator that the dancers like laugh	unexpected	6
4707	2354	the senator that the dancers like swims	expected	6
4708	2354	the senator that the dancers like swim	unexpected	6
4709	2355	the senator that the dancers like smiles	expected	6
4710	2355	the senator that the dancers like smile	unexpected	6
4711	2356	the senator that the dancers like is tall	expected	6
4712	2356	the senator that the dancers like are tall	unexpected	6
4713	2357	the senator that the dancers like is old	expected	6
4714	2357	the senator that the dancers like are old	unexpected	6
4715	2358	the senator that the dancers like is young	expected	6
4716	2358	the senator that the dancers like are young	unexpected	6
4717	2359	the senator that the dancers like is short	expected	6
4718	2359	the senator that the dancers like are short	unexpected	6
4719	2360	the senator that the dancers admire laughs	expected	6
4720	2360	the senator that the dancers admire laugh	unexpected	6
4721	2361	the senator that the dancers admire swims	expected	6
4722	2361	the senator that the dancers admire swim	unexpected	6
4723	2362	the senator that the dancers admire smiles	expected	6
4724	2362	the senator that the dancers admire smile	unexpected	6
4725	2363	the senator that the dancers admire is tall	expected	6
4726	2363	the senator that the dancers admire are tall	unexpected	6
4727	2364	the senator that the dancers admire is old	expected	6
4728	2364	the senator that the dancers admire are old	unexpected	6
4729	2365	the senator that the dancers admire is young	expected	6
4730	2365	the senator that the dancers admire are young	unexpected	6
4731	2366	the senator that the dancers admire is short	expected	6
4732	2366	the senator that the dancers admire are short	unexpected	6
4733	2367	the senator that the dancers hate laughs	expected	6
4734	2367	the senator that the dancers hate laugh	unexpected	6
4735	2368	the senator that the dancers hate swims	expected	6
4736	2368	the senator that the dancers hate swim	unexpected	6
4737	2369	the senator that the dancers hate smiles	expected	6
4738	2369	the senator that the dancers hate smile	unexpected	6
4739	2370	the senator that the dancers hate is tall	expected	6
4740	2370	the senator that the dancers hate are tall	unexpected	6
4741	2371	the senator that the dancers hate is old	expected	6
4742	2371	the senator that the dancers hate are old	unexpected	6
4743	2372	the senator that the dancers hate is young	expected	6
4744	2372	the senator that the dancers hate are young	unexpected	6
4745	2373	the senator that the dancers hate is short	expected	6
4746	2373	the senator that the dancers hate are short	unexpected	6
4747	2374	the senator that the dancers love laughs	expected	6
4748	2374	the senator that the dancers love laugh	unexpected	6
4749	2375	the senator that the dancers love swims	expected	6
4750	2375	the senator that the dancers love swim	unexpected	6
4751	2376	the senator that the dancers love smiles	expected	6
4752	2376	the senator that the dancers love smile	unexpected	6
4753	2377	the senator that the dancers love is tall	expected	6
4754	2377	the senator that the dancers love are tall	unexpected	6
4755	2378	the senator that the dancers love is old	expected	6
4756	2378	the senator that the dancers love are old	unexpected	6
4757	2379	the senator that the dancers love is young	expected	6
4758	2379	the senator that the dancers love are young	unexpected	6
4759	2380	the senator that the dancers love is short	expected	6
4760	2380	the senator that the dancers love are short	unexpected	6
4761	2381	the senator that the ministers like laughs	expected	6
4762	2381	the senator that the ministers like laugh	unexpected	6
4763	2382	the senator that the ministers like swims	expected	6
4764	2382	the senator that the ministers like swim	unexpected	6
4765	2383	the senator that the ministers like smiles	expected	6
4766	2383	the senator that the ministers like smile	unexpected	6
4767	2384	the senator that the ministers like is tall	expected	6
4768	2384	the senator that the ministers like are tall	unexpected	6
4769	2385	the senator that the ministers like is old	expected	6
4770	2385	the senator that the ministers like are old	unexpected	6
4771	2386	the senator that the ministers like is young	expected	6
4772	2386	the senator that the ministers like are young	unexpected	6
4773	2387	the senator that the ministers like is short	expected	6
4774	2387	the senator that the ministers like are short	unexpected	6
4775	2388	the senator that the ministers admire laughs	expected	6
4776	2388	the senator that the ministers admire laugh	unexpected	6
4777	2389	the senator that the ministers admire swims	expected	6
4778	2389	the senator that the ministers admire swim	unexpected	6
4779	2390	the senator that the ministers admire smiles	expected	6
4780	2390	the senator that the ministers admire smile	unexpected	6
4781	2391	the senator that the ministers admire is tall	expected	6
4782	2391	the senator that the ministers admire are tall	unexpected	6
4783	2392	the senator that the ministers admire is old	expected	6
4784	2392	the senator that the ministers admire are old	unexpected	6
4785	2393	the senator that the ministers admire is young	expected	6
4786	2393	the senator that the ministers admire are young	unexpected	6
4787	2394	the senator that the ministers admire is short	expected	6
4788	2394	the senator that the ministers admire are short	unexpected	6
